seed	N	T	F	DRA	D	DSTA	Empty	Transmitted	TPF	TL1
2	8	0	0.300	0.002793	0.029049	0.029309	0.499185	6.460397e+11	4.015073	0.763110
2	9	0	0.300	0.003121	0.030821	0.031085	0.454008	7.208428e+11	3.965763	0.760377
2	10	0	0.300	0.003663	0.036254	0.036631	0.383056	7.886086e+11	4.141350	0.772954
2	11	0	0.300	0.003851	0.036358	0.036838	0.357032	8.661792e+11	3.966172	0.752575
2	12	0	0.300	0.004155	0.039029	0.039520	0.316282	9.362498e+11	3.925360	0.753209
2	13	0	0.300	0.004673	0.046399	0.047100	0.253259	9.936376e+11	4.062130	0.761937
2	14	0	0.300	0.005122	0.054280	0.055192	0.199398	1.041642e+12	4.155830	0.769815
2	15	0	0.300	0.005392	0.059465	0.060519	0.166816	1.100627e+12	4.116340	0.768635
2	16	0	0.300	0.005808	0.070795	0.072218	0.120907	1.138235e+12	4.211504	0.774565
2	17	0	0.300	0.006022	0.077259	0.078958	0.096109	1.186320e+12	4.160996	0.771848
2	18	0	0.300	0.006218	0.085448	0.087344	0.074289	1.228775e+12	4.128413	0.770363
2	19	0	0.300	0.006393	0.093747	0.095859	0.055958	1.267523e+12	4.088702	0.769230
2	20	0	0.300	0.006508	0.100422	0.102994	0.043783	1.311108e+12	4.016026	0.762202
2	21	0	0.300	0.006601	0.107539	0.110575	0.033756	1.351456e+12	3.947577	0.755713
2	22	0	0.300	0.006775	0.127421	0.131604	0.019135	1.348820e+12	4.015430	0.760293
2	23	0	0.300	0.006825	0.135637	0.140338	0.013622	1.382496e+12	3.949945	0.754665
2	24	0	0.300	0.006911	0.156712	0.162822	0.006912	1.371056e+12	3.999308	0.758099
2	25	0	0.300	0.006970	0.179689	0.187435	0.003439	1.357767e+12	4.047015	0.761661
2	26	0	0.300	0.006989	0.195562	0.204268	0.001795	1.369129e+12	4.034194	0.760422
2	27	0	0.300	0.007018	0.218794	0.229120	0.000725	1.354784e+12	4.071896	0.762983
2	28	0	0.300	0.007029	0.243113	0.255511	0.000324	1.340421e+12	4.112228	0.765632
2	29	0	0.300	0.007037	0.267479	0.281496	0.000117	1.326727e+12	4.150316	0.768982
2	30	0	0.300	0.007044	0.290673	0.306563	0.000063	1.314590e+12	4.184178	0.772032
2	31	0	0.300	0.007042	0.309568	0.326863	0.000028	1.313559e+12	4.184483	0.771452
2	32	0	0.300	0.007026	0.316159	0.338049	0.000016	1.342272e+12	4.111150	0.764992
2	33	0	0.300	0.007034	0.332153	0.353835	0.000013	1.327334e+12	4.151062	0.767179
2	34	0	0.300	0.007035	0.357284	0.378042	0.000013	1.335627e+12	4.125764	0.765839
2	35	0	0.300	0.007015	0.342746	0.362577	0.000011	1.361815e+12	4.056391	0.758797
2	36	0	0.300	0.007010	0.351646	0.377624	0.000011	1.372617e+12	4.026753	0.754399
2	37	0	0.300	0.007028	0.355962	-nan	0.000011	1.351276e+12	4.086825	0.760680
2	38	0	0.300	0.007018	0.379461	-nan	0.000011	1.362951e+12	4.058797	0.758893
2	39	0	0.300	0.006991	0.324977	-nan	0.000011	1.403793e+12	3.945026	0.746363
2	40	0	0.300	0.007008	0.338424	-nan	0.000011	1.382369e+12	3.998563	0.753986
3	1	0	0.300	0.000137	0.009929	0.009929	0.908105	8.583082e+10	2.381360	0.568812
3	2	0	0.300	0.000524	0.019167	0.019411	0.826234	1.667409e+11	4.005000	0.721667
3	3	0	0.300	0.000761	0.016881	0.017122	0.794544	2.519492e+11	3.469687	0.668477
3	4	0	0.300	0.001261	0.021337	0.021693	0.716140	3.297657e+11	3.985520	0.719132
3	5	0	0.300	0.001612	0.022333	0.022654	0.666113	4.124680e+11	3.921455	0.727892
3	6	0	0.300	0.001945	0.023454	0.023760	0.617826	4.909411e+11	3.868912	0.729722
3	7	0	0.300	0.002210	0.023645	0.023935	0.580703	5.745501e+11	3.716438	0.719145
3	8	0	0.300	0.002748	0.028007	0.028411	0.506846	6.458424e+11	3.945036	0.737641
3	9	0	0.300	0.003296	0.032936	0.033447	0.433115	7.168350e+11	4.139463	0.752217
3	10	0	0.300	0.003808	0.038113	0.038742	0.365196	7.821409e+11	4.276346	0.765904
3	11	0	0.300	0.004298	0.044435	0.045238	0.301645	8.430568e+11	4.390150	0.774483
3	12	0	0.300	0.004803	0.052135	0.053141	0.241288	9.002060e+11	4.494712	0.783136
3	13	0	0.300	0.005044	0.054573	0.055753	0.211737	9.664056e+11	4.370986	0.774115
3	14	0	0.300	0.005472	0.063966	0.065465	0.161205	1.012616e+12	4.455285	0.781671
3	15	0	0.300	0.005789	0.072088	0.073839	0.125603	1.061285e+12	4.447024	0.781885
3	16	0	0.300	0.005982	0.077527	0.079598	0.103260	1.119235e+12	4.358651	0.776633
3	17	0	0.300	0.006231	0.087211	0.089654	0.077306	1.154858e+12	4.345013	0.777801
3	18	0	0.300	0.006320	0.090732	0.093679	0.065507	1.212577e+12	4.218513	0.764519
3	19	0	0.300	0.006418	0.093770	0.097189	0.054828	1.266974e+12	4.094575	0.752107
3	20	0	0.300	0.006562	0.103916	0.107947	0.039435	1.301120e+12	4.066067	0.751287
3	21	0	0.300	0.006700	0.117279	0.121941	0.026417	1.317406e+12	4.064649	0.753169
3	22	0	0.300	0.006823	0.132906	0.138445	0.015942	1.333390e+12	4.074034	0.754850
3	23	0	0.300	0.006864	0.142414	0.148792	0.011275	1.359455e+12	4.014466	0.750230
3	24	0	0.300	0.006945	0.165106	0.173264	0.005679	1.349178e+12	4.071956	0.753941
3	25	0	0.300	0.006970	0.178693	0.187678	0.003327	1.364039e+12	4.041802	0.753187
3	26	0	0.300	0.007006	0.201502	0.212383	0.001390	1.350242e+12	4.079411	0.756367
3	27	0	0.300	0.007011	0.215898	0.227905	0.000638	1.360176e+12	4.051802	0.754923
3	28	0	0.300	0.007021	0.240503	0.254705	0.000310	1.346288e+12	4.095919	0.758603
3	29	0	0.300	0.007022	0.263694	0.279711	0.000119	1.333943e+12	4.125830	0.761358
3	30	0	0.300	0.007028	0.278754	0.296005	0.000080	1.342476e+12	4.103221	0.759461
3	31	0	0.300	0.007015	0.286396	0.305646	0.000033	1.371892e+12	4.036422	0.751904
3	32	0	0.300	0.007018	0.301199	0.320940	0.000016	1.369673e+12	4.030870	0.752764
3	33	0	0.300	0.007009	0.313573	0.334316	0.000020	1.381542e+12	3.997566	0.751375
3	34	0	0.300	0.007009	0.324252	0.349559	0.000012	1.377774e+12	4.004684	0.751796
3	35	0	0.300	0.007013	0.331737	0.357317	0.000011	1.377390e+12	4.016331	0.752166
3	36	0	0.300	0.007022	0.347509	0.373757	0.000012	1.361281e+12	4.057553	0.754764
3	37	0	0.300	0.007023	0.343799	-nan	0.000011	1.356167e+12	4.073866	0.756586
3	38	0	0.300	0.007015	0.351897	-nan	0.000011	1.365624e+12	4.040960	0.754353
3	39	0	0.300	0.007034	0.349438	-nan	0.000011	1.338353e+12	4.118405	0.762024
3	40	0	0.300	0.007008	0.316225	-nan	0.000011	1.380986e+12	4.003099	0.752005
4	1	0	0.300	0.000137	0.027118	0.027118	0.857859	8.081010e+10	5.687403	0.882032
4	2	0	0.300	0.000720	0.029525	0.029525	0.776690	1.610507e+11	5.716292	0.882672
4	3	0	0.300	0.001280	0.032018	0.032018	0.698321	2.385190e+11	5.700749	0.881612
4	4	0	0.300	0.001690	0.030820	0.030926	0.648318	3.208338e+11	5.187993	0.849217
4	5	0	0.300	0.001971	0.028996	0.029231	0.612789	4.019103e+11	4.684912	0.807202
4	6	0	0.300	0.002199	0.027315	0.027639	0.582422	4.852980e+11	4.283195	0.766023
4	7	0	0.300	0.002728	0.031742	0.032160	0.508136	5.578603e+11	4.477571	0.780878
4	8	0	0.300	0.003068	0.033165	0.033596	0.462098	6.354167e+11	4.368467	0.776742
4	9	0	0.300	0.003398	0.034862	0.035312	0.418281	7.095045e+11	4.271631	0.774847
4	10	0	0.300	0.003733	0.037320	0.037802	0.373495	7.850912e+11	4.209862	0.771069
4	11	0	0.300	0.003927	0.037518	0.038130	0.347512	8.626117e+11	4.032017	0.752381
4	12	0	0.300	0.004439	0.043890	0.044666	0.283999	9.226882e+11	4.154187	0.761051
4	13	0	0.300	0.004725	0.047352	0.048208	0.246179	9.879643e+11	4.108551	0.760742
4	14	0	0.300	0.005197	0.055881	0.056980	0.190914	1.038411e+12	4.207535	0.768287
4	15	0	0.300	0.005458	0.061030	0.062319	0.158392	1.096049e+12	4.165000	0.766294
4	16	0	0.300	0.005855	0.072374	0.074116	0.116284	1.130496e+12	4.243327	0.771913
4	17	0	0.300	0.006188	0.085490	0.087779	0.080674	1.158581e+12	4.310619	0.776407
4	18	0	0.300	0.006476	0.100975	0.103947	0.052010	1.178361e+12	4.374017	0.780952
4	19	0	0.300	0.006545	0.104718	0.108315	0.043328	1.231497e+12	4.242758	0.768249
4	20	0	0.300	0.006682	0.115323	0.119540	0.030717	1.261582e+12	4.205064	0.765713
4	21	0	0.300	0.006775	0.126646	0.131506	0.020937	1.288415e+12	4.165636	0.763951
4	22	0	0.300	0.006897	0.147278	0.153397	0.011286	1.285529e+12	4.218078	0.768883
4	23	0	0.300	0.006976	0.169644	0.177445	0.005901	1.276898e+12	4.259552	0.770858
4	24	0	0.300	0.007003	0.182680	0.191187	0.003433	1.293952e+12	4.216944	0.770055
4	25	0	0.300	0.007009	0.194474	0.204093	0.002218	1.316599e+12	4.162678	0.765273
4	26	0	0.300	0.007032	0.217661	0.229095	0.000857	1.303720e+12	4.198593	0.768425
4	27	0	0.300	0.007051	0.242609	0.255869	0.000368	1.292130e+12	4.239837	0.771631
4	28	0	0.300	0.007032	0.248489	0.263957	0.000253	1.323863e+12	4.148504	0.760434
4	29	0	0.300	0.007018	0.254084	0.271146	0.000186	1.354949e+12	4.059868	0.751405
4	30	0	0.300	0.007024	0.273435	0.291945	0.000083	1.355082e+12	4.066843	0.753468
4	31	0	0.300	0.007023	0.296531	0.317512	0.000040	1.342050e+12	4.100085	0.755556
4	32	0	0.300	0.007025	0.311900	0.333525	0.000019	1.351416e+12	4.079015	0.755695
4	33	0	0.300	0.007021	0.306784	0.332090	0.000015	1.352599e+12	4.067875	0.754051
4	34	0	0.300	0.007036	0.350711	4.150932	0.000013	1.347456e+12	4.084310	0.754855
4	35	0	0.300	0.007031	0.352538	-nan	0.000010	1.337390e+12	4.113181	0.757289
4	36	0	0.300	0.007040	0.359730	-nan	0.000010	1.317990e+12	4.160276	0.760857
4	37	0	0.300	0.007042	0.367700	-nan	0.000010	1.323234e+12	4.153441	0.760289
4	38	0	0.300	0.007036	0.361572	-nan	0.000010	1.326847e+12	4.144238	0.760036
4	39	0	0.300	0.007023	0.305492	-nan	0.000010	1.350794e+12	4.071344	0.754061
4	40	0	0.300	0.007034	0.362658	-nan	0.000010	1.324971e+12	4.141628	0.762473
5	1	0	0.300	0.000137	0.013693	0.013693	0.896755	8.436100e+10	3.102729	0.690506
5	2	0	0.300	0.000445	0.016814	0.016837	0.840305	1.679832e+11	3.551020	0.737461
5	3	0	0.300	0.000775	0.017822	0.017836	0.790069	2.505595e+11	3.570664	0.742210
5	4	0	0.300	0.001014	0.017099	0.017132	0.755948	3.346184e+11	3.325121	0.707617
5	5	0	0.300	0.001420	0.019713	0.019768	0.694949	4.140473e+11	3.539305	0.727939
5	6	0	0.300	0.001956	0.023902	0.024050	0.616672	4.914035e+11	3.886840	0.755355
5	7	0	0.300	0.002327	0.025709	0.025868	0.563836	5.693129e+11	3.895678	0.757345
5	8	0	0.300	0.002658	0.027224	0.027386	0.517375	6.461762e+11	3.854312	0.757177
5	9	0	0.300	0.003191	0.031912	0.032163	0.445004	7.160126e+11	4.046011	0.770329
5	10	0	0.300	0.003725	0.037490	0.037844	0.375272	7.829086e+11	4.206874	0.779757
5	11	0	0.300	0.004243	0.043464	0.043929	0.310066	8.449976e+11	4.329875	0.789457
5	12	0	0.300	0.004725	0.050837	0.051467	0.249024	9.015984e+11	4.437284	0.796254
5	13	0	0.300	0.004970	0.053860	0.054623	0.218607	9.685852e+11	4.330422	0.788306
5	14	0	0.300	0.005280	0.059130	0.059967	0.181005	1.027864e+12	4.299764	0.787763
5	15	0	0.300	0.005542	0.064465	0.065407	0.150152	1.082876e+12	4.248225	0.784410
5	16	0	0.300	0.005776	0.070465	0.071603	0.122745	1.134739e+12	4.198712	0.781729
5	17	0	0.300	0.006024	0.078936	0.080243	0.095485	1.178785e+12	4.182442	0.781265
5	18	0	0.300	0.006256	0.088171	0.089653	0.071607	1.217657e+12	4.166395	0.780739
5	19	0	0.300	0.006350	0.091725	0.093651	0.060263	1.270456e+12	4.053564	0.767455
5	20	0	0.300	0.006601	0.108528	0.111163	0.037086	1.281480e+12	4.118558	0.772443
5	21	0	0.300	0.006657	0.114145	0.117390	0.029685	1.329242e+12	4.025282	0.761604
5	22	0	0.300	0.006818	0.133825	0.138249	0.016337	1.326037e+12	4.083330	0.764601
5	23	0	0.300	0.006877	0.146574	0.151580	0.010852	1.345204e+12	4.052349	0.763346
5	24	0	0.300	0.006925	0.159747	0.165377	0.006710	1.360512e+12	4.024750	0.762102
5	25	0	0.300	0.006952	0.174404	0.180706	0.004140	1.373265e+12	4.004815	0.761093
5	26	0	0.300	0.006966	0.186084	0.193105	0.002371	1.393282e+12	3.964150	0.758139
5	27	0	0.300	0.007000	0.209374	0.218152	0.001088	1.376967e+12	4.007017	0.760034
5	28	0	0.300	0.007005	0.228292	0.237861	0.000526	1.374895e+12	4.013011	0.762017
5	29	0	0.300	0.007005	0.243544	0.253997	0.000246	1.383021e+12	3.992306	0.761084
5	30	0	0.300	0.007017	0.268757	0.280698	0.000079	1.368535e+12	4.040910	0.764177
5	31	0	0.300	0.007008	0.282546	0.295688	0.000055	1.375514e+12	4.012845	0.763171
5	32	0	0.300	0.007012	0.299157	0.313209	0.000033	1.377317e+12	4.008148	0.763305
5	33	0	0.300	0.006997	0.306193	0.321799	0.000024	1.403967e+12	3.947066	0.756156
5	34	0	0.300	0.007005	0.326937	0.343283	0.000012	1.384830e+12	3.991223	0.758372
5	35	0	0.300	0.007003	0.343370	0.371876	0.000013	1.386150e+12	3.986824	0.758337
5	36	0	0.300	0.007002	0.318604	-nan	0.000011	1.390794e+12	3.973217	0.756758
5	37	0	0.300	0.007005	0.359387	-nan	0.000011	1.389950e+12	3.967927	0.757696
5	38	0	0.300	0.006994	0.304086	-nan	0.000011	1.405734e+12	3.936572	0.754758
5	39	0	0.300	0.007005	0.337490	-nan	0.000011	1.391376e+12	3.974485	0.757984
5	40	0	0.300	0.006999	0.319977	-nan	0.000011	1.400391e+12	3.950265	0.756008
6	1	0	0.300	0.000137	0.009938	0.009938	0.908196	8.558487e+10	2.383382	0.568270
6	2	0	0.300	0.000415	0.014644	0.014713	0.852032	1.689337e+11	3.173725	0.676353
6	3	0	0.300	0.000893	0.020265	0.020491	0.771349	2.482282e+11	3.990368	0.740723
6	4	0	0.300	0.001232	0.020938	0.021116	0.721526	3.301455e+11	3.894981	0.744747
6	5	0	0.300	0.001563	0.021906	0.022062	0.672688	4.113689e+11	3.836532	0.746601
6	6	0	0.300	0.001847	0.022265	0.022426	0.631220	4.931553e+11	3.715332	0.736400
6	7	0	0.300	0.002397	0.026571	0.026816	0.553942	5.685722e+11	3.998274	0.755614
6	8	0	0.300	0.002723	0.028030	0.028280	0.509094	6.449745e+11	3.931294	0.755288
6	9	0	0.300	0.003256	0.032958	0.033315	0.434900	7.162936e+11	4.132688	0.769332
6	10	0	0.300	0.003799	0.038512	0.038965	0.366333	7.821403e+11	4.278192	0.780689
6	11	0	0.300	0.004301	0.044845	0.045453	0.301232	8.438259e+11	4.399959	0.788562
6	12	0	0.300	0.004787	0.052252	0.053008	0.242025	8.985094e+11	4.496731	0.794756
6	13	0	0.300	0.005247	0.060912	0.061868	0.188230	9.493402e+11	4.574733	0.801767
6	14	0	0.300	0.005444	0.064030	0.065237	0.164367	1.013984e+12	4.442383	0.790016
6	15	0	0.300	0.005707	0.069898	0.071266	0.134226	1.069635e+12	4.382547	0.785635
6	16	0	0.300	0.005952	0.077034	0.078618	0.105809	1.116339e+12	4.345007	0.784975
6	17	0	0.300	0.006160	0.084897	0.086775	0.083166	1.161504e+12	4.300359	0.783229
6	18	0	0.300	0.006451	0.099811	0.102249	0.054702	1.180984e+12	4.357081	0.787648
6	19	0	0.300	0.006616	0.112031	0.114859	0.038263	1.204761e+12	4.339888	0.787675
6	20	0	0.300	0.006810	0.133583	0.137381	0.021771	1.210463e+12	4.415847	0.791538
6	21	0	0.300	0.006859	0.140709	0.145187	0.016249	1.247084e+12	4.315911	0.784321
6	22	0	0.300	0.006909	0.150664	0.155968	0.011035	1.276098e+12	4.249469	0.777520
6	23	0	0.300	0.006949	0.163884	0.169727	0.007081	1.294521e+12	4.213030	0.777150
6	24	0	0.300	0.007011	0.187045	0.194423	0.003328	1.283875e+12	4.256260	0.779396
6	25	0	0.300	0.007014	0.194910	0.203467	0.002152	1.315741e+12	4.170924	0.770952
6	26	0	0.300	0.007007	0.208426	0.217683	0.001271	1.327928e+12	4.131964	0.770180
6	27	0	0.300	0.007031	0.233100	0.243960	0.000545	1.315061e+12	4.175872	0.772098
6	28	0	0.300	0.007030	0.245520	0.257637	0.000274	1.332865e+12	4.131984	0.769090
6	29	0	0.300	0.007031	0.260578	0.273784	0.000166	1.341746e+12	4.106851	0.767802
6	30	0	0.300	0.007008	0.265845	0.280717	0.000134	1.371096e+12	4.021344	0.757605
6	31	0	0.300	0.007000	0.272936	0.289532	0.000065	1.400268e+12	3.949821	0.749480
6	32	0	0.300	0.007001	0.296622	0.315219	0.000039	1.385861e+12	3.992760	0.753053
6	33	0	0.300	0.007017	0.322398	0.346003	0.000026	1.369287e+12	4.034301	0.755471
6	34	0	0.300	0.007010	0.328117	0.352234	0.000017	1.367137e+12	4.032116	0.755602
6	35	0	0.300	0.007021	0.339368	0.361983	0.000016	1.351083e+12	4.082597	0.758773
6	36	0	0.300	0.007018	0.329707	-nan	0.000016	1.358082e+12	4.056961	0.758001
6	37	0	0.300	0.007022	0.336649	-nan	0.000014	1.356040e+12	4.063924	0.757480
6	38	0	0.300	0.007021	0.352827	-nan	0.000014	1.364569e+12	4.048170	0.754240
6	39	0	0.300	0.006990	0.320989	-nan	0.000012	1.408299e+12	3.933875	0.748275
6	40	0	0.300	0.006996	0.328138	-nan	0.000012	1.391146e+12	3.968135	0.750281
