seed	N	T	F	DRA	D	DSTA	Empty	Transmitted	TPF	TL1
1	21	0	0.300	0.006884	0.078742	0.087931	0.046087	1.458847e+12	8.763551	0.854141
1	22	0	0.300	0.007060	0.086414	0.098425	0.032358	1.493076e+12	9.512782	0.860744
1	23	0	0.300	0.007183	0.094443	0.109454	0.022688	1.527679e+12	10.324048	0.866591
1	24	0	0.300	0.007238	0.099369	0.117944	0.017181	1.576370e+12	10.614453	0.864666
1	25	0	0.300	0.007251	0.102152	0.124311	0.013592	1.630115e+12	10.482074	0.850993
1	26	0	0.300	0.007315	0.109768	0.136990	0.009377	1.662775e+12	11.146979	0.856227
1	27	0	0.300	0.007382	0.119245	0.152813	0.005824	1.687952e+12	12.106861	0.861640
1	28	0	0.300	0.007417	0.125882	0.165169	0.003684	1.718012e+12	12.798766	0.867931
1	29	0	0.300	0.007397	0.129476	0.175799	0.002798	1.765993e+12	12.695078	0.853538
1	30	0	0.300	0.007414	0.135544	0.190620	0.001957	1.798687e+12	12.983757	0.854610
1	31	0	0.300	0.007383	0.139276	0.203610	0.001399	1.843420e+12	12.709919	0.841680
1	32	0	0.300	0.007351	0.143339	0.219788	0.000950	1.886030e+12	12.495183	0.828672
1	33	0	0.300	0.007363	0.151375	0.240305	0.000599	1.908832e+12	13.082235	0.832187
1	34	0	0.300	0.007370	0.158211	0.263664	0.000361	1.930738e+12	13.195529	0.835162
1	35	0	0.300	0.007379	0.167537	0.292504	0.000223	1.951009e+12	13.663537	0.837619
1	36	0	0.300	0.007385	0.175871	0.325662	0.000124	1.970762e+12	13.783735	0.840264
1	37	0	0.300	0.007343	0.180903	0.357959	0.000109	2.004439e+12	13.225660	0.826612
1	38	0	0.300	0.007303	0.185936	0.390895	0.000060	2.036172e+12	12.656553	0.813832
1	39	0	0.300	0.007300	0.195420	0.436997	0.000030	2.045834e+12	12.823422	0.814847
1	40	0	0.300	0.007302	0.206659	0.464836	0.000017	2.053464e+12	13.246948	0.816069
2	1	0	0.300	0.000137	0.016551	0.016551	0.888111	8.461259e+10	3.649055	0.753796
2	2	0	0.300	0.000466	0.017544	0.017544	0.836768	1.685922e+11	3.761286	0.756821
2	3	0	0.300	0.000966	0.022595	0.022720	0.756003	2.479015e+11	4.405622	0.799255
2	4	0	0.300	0.001365	0.023718	0.023872	0.700522	3.300353e+11	4.436416	0.801744
2	5	0	0.300	0.001697	0.024363	0.024517	0.652130	4.101881e+11	4.419055	0.797518
2	6	0	0.300	0.001929	0.023294	0.023527	0.622117	4.938262e+11	4.084923	0.759408
2	7	0	0.300	0.002442	0.026456	0.026732	0.554095	5.686707e+11	4.499686	0.784560
2	8	0	0.300	0.002783	0.027955	0.028254	0.507165	6.477903e+11	4.595257	0.789623
2	9	0	0.300	0.003125	0.029463	0.029823	0.463191	7.255027e+11	4.773958	0.796230
2	10	0	0.300	0.003606	0.032766	0.033184	0.403131	7.984896e+11	5.127644	0.814240
2	11	0	0.300	0.003803	0.032689	0.033260	0.378040	8.768542e+11	4.913313	0.791838
2	12	0	0.300	0.004113	0.034551	0.035184	0.338980	9.509041e+11	5.109910	0.799667
2	13	0	0.300	0.004591	0.038961	0.040028	0.282072	1.018336e+12	5.443688	0.810536
2	14	0	0.300	0.005048	0.044162	0.045893	0.230863	1.073963e+12	5.882463	0.820884
2	15	0	0.300	0.005355	0.047460	0.049677	0.197496	1.143395e+12	6.157283	0.827218
2	16	0	0.300	0.005730	0.052742	0.055782	0.158015	1.199351e+12	6.647900	0.837812
2	17	0	0.300	0.005982	0.056393	0.060199	0.131134	1.261912e+12	6.961261	0.844344
2	18	0	0.300	0.006214	0.060434	0.065201	0.109118	1.317617e+12	7.338527	0.851228
2	19	0	0.300	0.006431	0.064531	0.070492	0.088367	1.374100e+12	7.759824	0.858873
2	20	0	0.300	0.006553	0.067838	0.075215	0.073818	1.436024e+12	7.788112	0.850626
2	21	0	0.300	0.006664	0.070702	0.079888	0.061202	1.493370e+12	7.751035	0.843595
2	22	0	0.300	0.006870	0.077788	0.089332	0.043953	1.534072e+12	8.452117	0.851137
2	23	0	0.300	0.006953	0.081734	0.095810	0.034880	1.589412e+12	8.455416	0.845922
2	24	0	0.300	0.007090	0.088232	0.105269	0.025094	1.626861e+12	9.088998	0.854781
2	25	0	0.300	0.007195	0.095799	0.115786	0.017173	1.661785e+12	9.822400	0.860761
2	26	0	0.300	0.007266	0.101781	0.126357	0.012472	1.703561e+12	10.274445	0.865833
2	27	0	0.300	0.007337	0.110381	0.141678	0.007939	1.726101e+12	10.996900	0.869746
2	28	0	0.300	0.007390	0.120073	0.159619	0.004879	1.750508e+12	11.833982	0.874086
2	29	0	0.300	0.007428	0.127911	0.174730	0.002950	1.776751e+12	12.434258	0.879709
2	30	0	0.300	0.007463	0.135697	0.191019	0.001979	1.800606e+12	12.999958	0.883939
2	31	0	0.300	0.007482	0.143425	0.208965	0.001159	1.828415e+12	13.526259	0.889239
2	32	0	0.300	0.007459	0.148952	0.228663	0.000797	1.867113e+12	13.196988	0.878763
2	33	0	0.300	0.007466	0.157550	0.244369	0.000512	1.882580e+12	13.820047	0.881655
2	34	0	0.300	0.007446	0.164714	0.271856	0.000306	1.910392e+12	13.405554	0.873214
2	35	0	0.300	0.007407	0.169330	0.298603	0.000215	1.945549e+12	12.908253	0.858867
2	36	0	0.300	0.007368	0.174796	0.329854	0.000124	1.979178e+12	12.393785	0.844995
2	37	0	0.300	0.007372	0.183987	0.381865	0.000074	1.994015e+12	12.261005	0.846071
2	38	0	0.300	0.007375	0.193970	0.447584	0.000055	2.006432e+12	11.988721	0.846779
2	39	0	0.300	0.007378	0.204701	0.514294	0.000040	2.013549e+12	12.014639	0.847970
2	40	0	0.300	0.007377	0.215230	0.630918	0.000018	2.020112e+12	11.446505	0.843947
3	1	0	0.300	0.000137	0.009929	0.009929	0.908105	8.583082e+10	2.381360	0.568812
3	2	0	0.300	0.000523	0.019167	0.019412	0.826228	1.667388e+11	4.005303	0.721693
3	3	0	0.300	0.000752	0.016776	0.017015	0.795511	2.513757e+11	3.449612	0.669103
3	4	0	0.300	0.001275	0.020890	0.021192	0.718968	3.307435e+11	4.054972	0.722998
3	5	0	0.300	0.001582	0.021570	0.021860	0.671363	4.117478e+11	4.016994	0.730257
3	6	0	0.300	0.001940	0.022764	0.023054	0.622418	4.950279e+11	4.060892	0.738269
3	7	0	0.300	0.002168	0.022644	0.022941	0.587872	5.748089e+11	3.869505	0.726936
3	8	0	0.300	0.002707	0.026211	0.026674	0.516715	6.512637e+11	4.236046	0.748184
3	9	0	0.300	0.003202	0.029525	0.030087	0.452329	7.224434e+11	4.596134	0.766092
3	10	0	0.300	0.003667	0.032787	0.033520	0.392237	7.958224e+11	4.913020	0.781776
3	11	0	0.300	0.004123	0.036160	0.037053	0.339322	8.644711e+11	5.210833	0.793256
3	12	0	0.300	0.004561	0.039788	0.040864	0.287538	9.361838e+11	5.535630	0.804832
3	13	0	0.300	0.004778	0.041110	0.042435	0.258246	1.009275e+12	5.398131	0.799392
3	14	0	0.300	0.005157	0.044938	0.046559	0.217474	1.073895e+12	5.762620	0.810254
3	15	0	0.300	0.005472	0.048558	0.050539	0.183158	1.138388e+12	6.052326	0.819243
3	16	0	0.300	0.005664	0.050998	0.053584	0.160119	1.205051e+12	6.006776	0.813409
3	17	0	0.300	0.005943	0.055337	0.058620	0.131896	1.263017e+12	6.315994	0.822089
3	18	0	0.300	0.006051	0.056789	0.060805	0.117900	1.332226e+12	6.205471	0.806721
3	19	0	0.300	0.006166	0.058042	0.062935	0.103270	1.399182e+12	6.072273	0.792514
3	20	0	0.300	0.006368	0.063002	0.069254	0.082775	1.453700e+12	6.381925	0.797855
3	21	0	0.300	0.006568	0.068354	0.075737	0.064835	1.502268e+12	6.962290	0.807798
3	22	0	0.300	0.006751	0.073771	0.082601	0.049846	1.548985e+12	7.555588	0.817493
3	23	0	0.300	0.006853	0.078459	0.089367	0.039779	1.598331e+12	7.772087	0.816897
3	24	0	0.300	0.007012	0.086596	0.100941	0.027477	1.635377e+12	8.613845	0.824458
3	25	0	0.300	0.007107	0.092911	0.109927	0.020029	1.672705e+12	9.238977	0.831523
3	26	0	0.300	0.007207	0.101348	0.121972	0.013638	1.705118e+12	10.106079	0.838864
3	27	0	0.300	0.007269	0.107345	0.132407	0.010033	1.738182e+12	10.544291	0.843940
3	28	0	0.300	0.007334	0.116020	0.146133	0.006217	1.763030e+12	11.483676	0.849431
3	29	0	0.300	0.007390	0.125610	0.166417	0.003569	1.781949e+12	12.481793	0.855756
3	30	0	0.300	0.007416	0.132688	0.180490	0.002283	1.811609e+12	13.010429	0.859913
3	31	0	0.300	0.007393	0.137403	0.194716	0.001724	1.854503e+12	12.837599	0.846904
3	32	0	0.300	0.007421	0.145913	0.215327	0.000943	1.877960e+12	13.437828	0.851711
3	33	0	0.300	0.007435	0.153388	0.238388	0.000610	1.900175e+12	13.651818	0.854304
3	34	0	0.300	0.007441	0.164465	0.267865	0.000345	1.912395e+12	14.392820	0.856225
3	35	0	0.300	0.007452	0.173905	0.292481	0.000214	1.928452e+12	14.931818	0.860154
3	36	0	0.300	0.007459	0.183387	0.319997	0.000108	1.941875e+12	15.456009	0.862412
3	37	0	0.300	0.007462	0.194361	0.338037	0.000058	1.953398e+12	16.095314	0.864375
3	38	0	0.300	0.007463	0.203904	0.378017	0.000038	1.964045e+12	16.279742	0.865417
3	39	0	0.300	0.007471	0.214427	0.429478	0.000017	1.973350e+12	16.414334	0.866869
3	40	0	0.300	0.007424	0.220242	0.480591	0.000016	2.000981e+12	15.655373	0.851644
4	1	0	0.300	0.000137	0.027118	0.027118	0.857859	8.081010e+10	5.687403	0.882032
4	2	0	0.300	0.000724	0.028965	0.028965	0.778940	1.612852e+11	5.902474	0.886443
4	3	0	0.300	0.001258	0.030712	0.030712	0.703244	2.404517e+11	6.073549	0.890347
4	4	0	0.300	0.001641	0.029277	0.029409	0.655905	3.212470e+11	5.458330	0.854829
4	5	0	0.300	0.001935	0.027550	0.027819	0.619320	4.040411e+11	4.920721	0.812466
4	6	0	0.300	0.002161	0.025974	0.026351	0.589973	4.870498e+11	4.495169	0.769964
4	7	0	0.300	0.002686	0.029276	0.029708	0.521118	5.629556e+11	4.847531	0.790766
4	8	0	0.300	0.003020	0.030599	0.031145	0.475537	6.431471e+11	4.793313	0.788817
4	9	0	0.300	0.003354	0.032034	0.032702	0.432210	7.184226e+11	4.775186	0.787366
4	10	0	0.300	0.003667	0.033617	0.034402	0.390438	7.937221e+11	4.809968	0.789647
4	11	0	0.300	0.003859	0.033476	0.034429	0.365012	8.723647e+11	4.612539	0.769107
4	12	0	0.300	0.004315	0.037063	0.038178	0.312019	9.413346e+11	5.046079	0.787229
4	13	0	0.300	0.004620	0.039757	0.041150	0.273686	1.016358e+12	5.206520	0.793237
4	14	0	0.300	0.005010	0.043262	0.044902	0.231533	1.075441e+12	5.573086	0.807744
4	15	0	0.300	0.005289	0.046050	0.048114	0.200927	1.145384e+12	5.814163	0.812220
4	16	0	0.300	0.005709	0.052255	0.055382	0.156133	1.199948e+12	6.389914	0.822366
4	17	0	0.300	0.006019	0.057149	0.061051	0.124688	1.254834e+12	6.965356	0.831857
4	18	0	0.300	0.006315	0.063070	0.067902	0.096357	1.308459e+12	7.610266	0.840451
4	19	0	0.300	0.006410	0.064176	0.069911	0.084271	1.373833e+12	7.446408	0.824953
4	20	0	0.300	0.006581	0.067914	0.075013	0.068634	1.431887e+12	7.758694	0.829479
4	21	0	0.300	0.006723	0.072269	0.081026	0.055158	1.484728e+12	8.106379	0.833801
4	22	0	0.300	0.006911	0.078150	0.088579	0.040903	1.528722e+12	8.655015	0.843807
4	23	0	0.300	0.007083	0.086242	0.100299	0.027063	1.564829e+12	9.392781	0.850873
4	24	0	0.300	0.007167	0.091033	0.108027	0.020986	1.610868e+12	9.634928	0.852475
4	25	0	0.300	0.007221	0.095793	0.116837	0.015868	1.655374e+12	9.712494	0.850935
4	26	0	0.300	0.007303	0.103916	0.128460	0.010821	1.688158e+12	10.495723	0.857318
4	27	0	0.300	0.007374	0.112005	0.141075	0.007323	1.717221e+12	11.138464	0.863792
4	28	0	0.300	0.007361	0.115162	0.149585	0.005528	1.765799e+12	10.932210	0.849979
4	29	0	0.300	0.007345	0.119310	0.160651	0.004161	1.813513e+12	10.736686	0.837221
4	30	0	0.300	0.007385	0.126732	0.174571	0.002597	1.841226e+12	11.288598	0.842122
4	31	0	0.300	0.007410	0.135155	0.188264	0.001661	1.860384e+12	12.017182	0.845398
4	32	0	0.300	0.007421	0.142984	0.206442	0.001037	1.887490e+12	12.348997	0.849354
4	33	0	0.300	0.007437	0.153097	0.232005	0.000554	1.902301e+12	13.067079	0.851712
4	34	0	0.300	0.007445	0.163120	0.261493	0.000308	1.914558e+12	13.729266	0.853837
4	35	0	0.300	0.007454	0.172687	0.280131	0.000160	1.929756e+12	14.380256	0.856770
4	36	0	0.300	0.007459	0.181818	0.294947	0.000083	1.942140e+12	14.994320	0.859451
4	37	0	0.300	0.007462	0.192323	0.315553	0.000044	1.954696e+12	15.633372	0.861186
4	38	0	0.300	0.007466	0.203174	0.341241	0.000037	1.965199e+12	16.196139	0.862171
4	39	0	0.300	0.007469	0.212633	0.377646	0.000021	1.975643e+12	16.278889	0.863980
4	40	0	0.300	0.007468	0.224155	0.430932	0.000014	1.984988e+12	16.344153	0.865244
5	1	0	0.300	0.000137	0.013693	0.013693	0.896755	8.436100e+10	3.102729	0.690506
5	2	0	0.300	0.000448	0.016804	0.016828	0.840344	1.679137e+11	3.547933	0.736690
5	3	0	0.300	0.000790	0.017889	0.017912	0.790730	2.500027e+11	3.692229	0.747906
5	4	0	0.300	0.001012	0.017123	0.017158	0.756233	3.346637e+11	3.422877	0.713023
5	5	0	0.300	0.001414	0.019550	0.019624	0.695943	4.151670e+11	3.726062	0.738221
5	6	0	0.300	0.001944	0.023336	0.023553	0.619366	4.925742e+11	4.110749	0.763580
5	7	0	0.300	0.002317	0.025069	0.025320	0.567164	5.722227e+11	4.229704	0.772316
5	8	0	0.300	0.002652	0.026337	0.026616	0.522207	6.492268e+11	4.305057	0.777008
5	9	0	0.300	0.003200	0.030423	0.030952	0.450739	7.211995e+11	4.674388	0.792247
5	10	0	0.300	0.003691	0.034171	0.034890	0.389047	7.907420e+11	5.075205	0.806680
5	11	0	0.300	0.004202	0.038760	0.039790	0.327097	8.582323e+11	5.600365	0.821712
5	12	0	0.300	0.004645	0.042266	0.043474	0.278462	9.265085e+11	5.965869	0.834393
5	13	0	0.300	0.004877	0.043759	0.045304	0.249134	9.977870e+11	5.904427	0.827661
5	14	0	0.300	0.005183	0.046933	0.048875	0.214804	1.064197e+12	6.162473	0.834280
5	15	0	0.300	0.005473	0.050075	0.052584	0.183163	1.129003e+12	6.343102	0.837825
5	16	0	0.300	0.005728	0.053290	0.056456	0.155739	1.192901e+12	6.637232	0.843726
5	17	0	0.300	0.006015	0.057886	0.061871	0.128520	1.254241e+12	7.084965	0.852822
5	18	0	0.300	0.006261	0.062304	0.067225	0.105053	1.310318e+12	7.542370	0.861421
5	19	0	0.300	0.006373	0.063706	0.069779	0.091416	1.376451e+12	7.426316	0.846510
5	20	0	0.300	0.006627	0.069942	0.077806	0.070083	1.425188e+12	7.954604	0.855348
5	21	0	0.300	0.006698	0.071571	0.081041	0.059904	1.486852e+12	7.825970	0.842550
5	22	0	0.300	0.006912	0.078954	0.090513	0.042696	1.527765e+12	8.596953	0.852205
5	23	0	0.300	0.007031	0.083372	0.097265	0.033589	1.573332e+12	8.935314	0.855337
5	24	0	0.300	0.007154	0.089699	0.106895	0.024288	1.618816e+12	9.515018	0.863400
5	25	0	0.300	0.007241	0.095182	0.116307	0.018264	1.658761e+12	9.860205	0.868314
5	26	0	0.300	0.007303	0.101050	0.127584	0.013707	1.700521e+12	10.035197	0.868030
5	27	0	0.300	0.007391	0.110208	0.144222	0.008404	1.722495e+12	10.774485	0.873089
5	28	0	0.300	0.007446	0.118384	0.160409	0.005566	1.755662e+12	11.418636	0.879254
5	29	0	0.300	0.007491	0.125236	0.176077	0.003725	1.785254e+12	11.702975	0.883486
5	30	0	0.300	0.007520	0.134857	0.193791	0.002314	1.805865e+12	12.450427	0.888013
5	31	0	0.300	0.007546	0.142693	0.214356	0.001451	1.828174e+12	12.932759	0.891811
5	32	0	0.300	0.007562	0.151992	0.237970	0.000987	1.849659e+12	13.428408	0.896148
5	33	0	0.300	0.007528	0.157020	0.260866	0.000648	1.888034e+12	13.077000	0.881383
5	34	0	0.300	0.007541	0.166368	0.286132	0.000355	1.902301e+12	13.555145	0.884256
5	35	0	0.300	0.007549	0.176795	0.321597	0.000175	1.911524e+12	14.100480	0.885970
5	36	0	0.300	0.007548	0.187065	0.368693	0.000103	1.924525e+12	14.369514	0.887622
5	37	0	0.300	0.007553	0.196984	0.428135	0.000059	1.938916e+12	14.265106	0.889315
5	38	0	0.300	0.007555	0.207850	0.465484	0.000057	1.944336e+12	14.660966	0.890421
5	39	0	0.300	0.007558	0.219403	0.502480	0.000029	1.951045e+12	15.026832	0.891045
5	40	0	0.300	0.007559	0.231404	0.579193	0.000013	1.955273e+12	15.355798	0.892353
6	1	0	0.300	0.000137	0.009938	0.009938	0.908196	8.558487e+10	2.383382	0.568270
6	2	0	0.300	0.000413	0.014631	0.014697	0.852075	1.688139e+11	3.171716	0.676128
6	3	0	0.300	0.000894	0.020306	0.020536	0.771051	2.485750e+11	3.994153	0.742308
6	4	0	0.300	0.001230	0.020979	0.021197	0.721069	3.309986e+11	3.974396	0.747697
6	5	0	0.300	0.001574	0.021911	0.022124	0.672543	4.116765e+11	3.998655	0.753297
6	6	0	0.300	0.001848	0.022091	0.022327	0.632254	4.921129e+11	3.852814	0.742080
6	7	0	0.300	0.002363	0.025433	0.025730	0.562919	5.672305e+11	4.287392	0.770696
6	8	0	0.300	0.002709	0.026952	0.027282	0.515379	6.474883e+11	4.418641	0.774978
6	9	0	0.300	0.003228	0.030390	0.030906	0.449420	7.207364e+11	4.712978	0.790934
6	10	0	0.300	0.003743	0.034796	0.035588	0.381857	7.916021e+11	5.184367	0.805234
6	11	0	0.300	0.004212	0.038531	0.039508	0.327113	8.588552e+11	5.527617	0.818355
6	12	0	0.300	0.004643	0.042197	0.043372	0.277910	9.287513e+11	5.904742	0.831570
6	13	0	0.300	0.005037	0.045852	0.047307	0.234482	9.951035e+11	6.236664	0.842147
6	14	0	0.300	0.005243	0.047173	0.049073	0.208757	1.067896e+12	6.082153	0.831148
6	15	0	0.300	0.005476	0.049540	0.051821	0.182656	1.129505e+12	6.278166	0.833274
6	16	0	0.300	0.005779	0.053780	0.056673	0.152744	1.194459e+12	6.643275	0.841754
6	17	0	0.300	0.006015	0.057474	0.061097	0.127771	1.255390e+12	6.938142	0.848048
6	18	0	0.300	0.006339	0.064436	0.069744	0.096619	1.303325e+12	7.626312	0.855942
6	19	0	0.300	0.006569	0.069197	0.075709	0.076792	1.356388e+12	8.121148	0.865325
6	20	0	0.300	0.006781	0.075417	0.083394	0.057899	1.400811e+12	8.767271	0.872894
6	21	0	0.300	0.006880	0.079059	0.089092	0.046858	1.460632e+12	8.782808	0.864268
6	22	0	0.300	0.006973	0.082954	0.095199	0.038117	1.510928e+12	8.968054	0.863364
6	23	0	0.300	0.007099	0.088486	0.103375	0.027975	1.557131e+12	9.510661	0.870004
6	24	0	0.300	0.007219	0.097043	0.116258	0.019098	1.587149e+12	10.336878	0.877300
6	25	0	0.300	0.007250	0.100308	0.123168	0.015169	1.636697e+12	10.267453	0.867271
6	26	0	0.300	0.007321	0.107124	0.135210	0.010486	1.677916e+12	10.857495	0.873912
6	27	0	0.300	0.007384	0.115062	0.147345	0.006791	1.705825e+12	11.670684	0.879545
6	28	0	0.300	0.007418	0.121326	0.160865	0.004934	1.742182e+12	11.767938	0.878961
6	29	0	0.300	0.007450	0.128486	0.176102	0.003236	1.774752e+12	12.164510	0.884043
6	30	0	0.300	0.007435	0.132011	0.188302	0.002295	1.818163e+12	11.900500	0.870588
6	31	0	0.300	0.007405	0.135937	0.202777	0.001753	1.859647e+12	11.623677	0.857037
6	32	0	0.300	0.007434	0.145041	0.222918	0.001005	1.881574e+12	12.100944	0.861387
6	33	0	0.300	0.007446	0.154500	0.240966	0.000572	1.896751e+12	12.776445	0.864640
6	34	0	0.300	0.007454	0.163708	0.258651	0.000384	1.910504e+12	13.367423	0.868094
6	35	0	0.300	0.007467	0.173754	0.280003	0.000240	1.924794e+12	13.952888	0.870044
6	36	0	0.300	0.007470	0.184277	0.304529	0.000110	1.936646e+12	14.551303	0.871855
6	37	0	0.300	0.007476	0.194573	0.330572	0.000064	1.946278e+12	15.054117	0.873659
6	38	0	0.300	0.007445	0.201375	0.369931	0.000034	1.971253e+12	14.377511	0.862300
6	39	0	0.300	0.007446	0.212571	0.421690	0.000041	1.979506e+12	14.410604	0.863443
6	40	0	0.300	0.007449	0.223793	0.470024	0.000021	1.986549e+12	14.753656	0.865379
