seed	N	T	F	DRA	D	DSTA	Empty	Transmitted	TPF	TL1
1	38	0	0.300	0.007568	0.277525	0.300719	0.000010	1.631698e+12	10.642189	0.898509
1	39	0	0.300	0.007586	0.297882	0.346475	0.000010	1.627283e+12	10.622309	0.901228
1	40	0	0.300	0.007605	0.324496	0.422936	0.000010	1.607802e+12	10.645022	0.905909
2	1	0	0.300	0.000137	0.016551	0.016551	0.888111	8.461259e+10	3.649055	0.753796
2	2	0	0.300	0.000468	0.017171	0.017171	0.836692	1.691052e+11	3.650255	0.751320
2	3	0	0.300	0.000959	0.021822	0.021921	0.755531	2.488668e+11	4.326068	0.796173
2	4	0	0.300	0.001354	0.022383	0.022453	0.699434	3.320761e+11	4.252220	0.793529
2	5	0	0.300	0.001703	0.022490	0.022561	0.650393	4.128278e+11	4.120066	0.784131
2	6	0	0.300	0.001938	0.021382	0.021512	0.619956	4.965478e+11	3.823749	0.746969
2	7	0	0.300	0.002445	0.024245	0.024411	0.548197	5.730734e+11	4.168184	0.769588
2	8	0	0.300	0.002795	0.025074	0.025237	0.499902	6.540625e+11	4.123964	0.767324
2	9	0	0.300	0.003152	0.026060	0.026229	0.451117	7.348556e+11	4.093278	0.768018
2	10	0	0.300	0.003659	0.028800	0.029017	0.388219	8.072130e+11	4.352040	0.783661
2	11	0	0.300	0.003859	0.028528	0.028784	0.360164	8.881957e+11	4.176870	0.763067
2	12	0	0.300	0.004199	0.029921	0.030199	0.316320	9.649463e+11	4.173087	0.765153
2	13	0	0.300	0.004753	0.033607	0.033974	0.250179	1.030817e+12	4.361423	0.775208
2	14	0	0.300	0.005294	0.038138	0.038629	0.187574	1.096464e+12	4.592937	0.786011
2	15	0	0.300	0.005604	0.040493	0.041056	0.151993	1.164475e+12	4.590140	0.785554
2	16	0	0.300	0.006098	0.046328	0.047113	0.100539	1.221224e+12	4.875684	0.796105
2	17	0	0.300	0.006377	0.050324	0.051303	0.071016	1.285021e+12	4.951176	0.797898
2	18	0	0.300	0.006615	0.054798	0.056049	0.047397	1.340790e+12	5.033041	0.797972
2	19	0	0.300	0.006812	0.060286	0.061808	0.028508	1.391560e+12	5.166777	0.800508
2	20	0	0.300	0.006940	0.064932	0.067018	0.016296	1.446673e+12	5.242837	0.798406
2	21	0	0.300	0.007024	0.070044	0.072842	0.009167	1.495732e+12	5.347380	0.797113
2	22	0	0.300	0.007154	0.082245	0.086300	0.002043	1.514983e+12	6.090351	0.813597
2	23	0	0.300	0.007185	0.088813	0.094072	0.000721	1.556062e+12	6.283706	0.815440
2	24	0	0.300	0.007273	0.100181	0.106110	0.000159	1.576214e+12	7.047690	0.836479
2	25	0	0.300	0.007350	0.113803	0.120383	0.000019	1.586453e+12	7.875629	0.854397
2	26	0	0.300	0.007401	0.122729	0.130810	0.000018	1.610083e+12	8.453991	0.864189
2	27	0	0.300	0.007471	0.137468	0.145797	0.000012	1.617771e+12	9.497234	0.882034
2	28	0	0.300	0.007533	0.151461	0.159722	0.000012	1.622336e+12	10.384252	0.895830
2	29	0	0.300	0.007584	0.164370	0.171570	0.000011	1.629033e+12	10.875532	0.906085
2	30	0	0.300	0.007623	0.178342	0.185571	0.000011	1.633924e+12	11.235479	0.912898
2	31	0	0.300	0.007652	0.192096	0.202016	0.000011	1.640509e+12	11.509943	0.919248
2	32	0	0.300	0.007653	0.202088	0.212913	0.000011	1.659395e+12	11.308013	0.916948
2	33	0	0.300	0.007678	0.216063	0.227159	0.000011	1.650672e+12	11.635739	0.922710
2	34	0	0.300	0.007685	0.228236	0.241104	0.000011	1.663828e+12	11.504270	0.922358
2	35	0	0.300	0.007660	0.234408	0.254469	0.000011	1.678068e+12	11.001931	0.916004
2	36	0	0.300	0.007646	0.236980	0.255787	0.000011	1.685695e+12	10.669355	0.911184
2	37	0	0.300	0.007656	0.259469	0.300467	0.000011	1.695401e+12	10.996314	0.917346
2	38	0	0.300	0.007673	0.265186	0.364453	0.000011	1.692017e+12	11.439633	0.921586
2	39	0	0.300	0.007688	0.273960	0.314444	0.000011	1.685099e+12	11.640406	0.926483
2	40	0	0.300	0.007691	0.284896	0.330780	0.000011	1.696405e+12	11.581079	0.926269
3	1	0	0.300	0.000137	0.009929	0.009929	0.908105	8.583082e+10	2.381360	0.568812
3	2	0	0.300	0.000522	0.019082	0.019332	0.825923	1.671683e+11	4.011486	0.721931
3	3	0	0.300	0.000772	0.016612	0.016839	0.794955	2.519930e+11	3.453819	0.668839
3	4	0	0.300	0.001271	0.020692	0.020975	0.717400	3.312755e+11	4.081080	0.722186
3	5	0	0.300	0.001604	0.021014	0.021260	0.668885	4.130286e+11	3.992008	0.729356
3	6	0	0.300	0.001946	0.021641	0.021859	0.620088	4.945716e+11	3.948208	0.732906
3	7	0	0.300	0.002202	0.021443	0.021648	0.582630	5.770989e+11	3.797437	0.722919
3	8	0	0.300	0.002780	0.024634	0.024913	0.505179	6.551019e+11	4.076724	0.741968
3	9	0	0.300	0.003337	0.027755	0.028078	0.429830	7.294054e+11	4.308734	0.759537
3	10	0	0.300	0.003830	0.030602	0.031004	0.365373	8.011617e+11	4.522830	0.772469
3	11	0	0.300	0.004337	0.033594	0.034035	0.305514	8.726708e+11	4.741151	0.786835
3	12	0	0.300	0.004815	0.036791	0.037262	0.249453	9.421637e+11	4.970188	0.799051
3	13	0	0.300	0.005093	0.037772	0.038345	0.215359	1.018172e+12	4.869911	0.791731
3	14	0	0.300	0.005519	0.041299	0.041909	0.170460	1.084754e+12	5.147199	0.804824
3	15	0	0.300	0.005888	0.044578	0.045255	0.131701	1.151714e+12	5.258989	0.809972
3	16	0	0.300	0.006121	0.046566	0.047374	0.105693	1.219878e+12	5.205875	0.805712
3	17	0	0.300	0.006435	0.050830	0.051757	0.074862	1.278396e+12	5.356788	0.812430
3	18	0	0.300	0.006576	0.052547	0.053699	0.059059	1.349173e+12	5.276314	0.799928
3	19	0	0.300	0.006690	0.054158	0.055576	0.045390	1.414194e+12	5.184496	0.787837
3	20	0	0.300	0.006890	0.060335	0.062133	0.027048	1.465654e+12	5.323447	0.791966
3	21	0	0.300	0.007083	0.068041	0.070285	0.012943	1.505488e+12	5.623943	0.802271
3	22	0	0.300	0.007212	0.077053	0.079842	0.005429	1.535782e+12	5.973782	0.811829
3	23	0	0.300	0.007259	0.084633	0.088218	0.001840	1.571230e+12	6.107356	0.812781
3	24	0	0.300	0.007336	0.099340	0.104199	0.000179	1.578359e+12	6.864076	0.827937
3	25	0	0.300	0.007355	0.111632	0.117711	0.000035	1.593884e+12	7.204450	0.834203
3	26	0	0.300	0.007402	0.127510	0.133679	0.000018	1.591337e+12	7.766270	0.846454
3	27	0	0.300	0.007442	0.139265	0.146282	0.000011	1.607853e+12	8.332236	0.854869
3	28	0	0.300	0.007486	0.156613	0.163784	0.000011	1.599572e+12	9.007015	0.867419
3	29	0	0.300	0.007521	0.174473	0.181976	0.000011	1.594440e+12	9.807730	0.879018
3	30	0	0.300	0.007537	0.187066	0.194838	0.000011	1.600900e+12	10.060090	0.884128
3	31	0	0.300	0.007513	0.197518	0.207241	0.000011	1.622764e+12	9.770167	0.876201
3	32	0	0.300	0.007532	0.212264	0.221958	0.000011	1.622280e+12	10.081283	0.881655
3	33	0	0.300	0.007556	0.222378	0.242863	0.000011	1.625278e+12	10.206739	0.887612
3	34	0	0.300	0.007578	0.232818	0.261415	0.000011	1.610753e+12	10.611405	0.895068
3	35	0	0.300	0.007599	0.250188	0.322015	0.000011	1.603301e+12	11.041106	0.902907
3	36	0	0.300	0.007624	0.275930	0.328949	0.000011	1.587695e+12	11.292372	0.908472
3	37	0	0.300	0.007636	0.275289	0.294318	0.000011	1.580153e+12	11.455598	0.912450
3	38	0	0.300	0.007649	0.296465	0.358051	0.000011	1.580597e+12	11.454478	0.915390
3	39	0	0.300	0.007666	0.310863	0.370819	0.000011	1.575540e+12	11.899794	0.920755
3	40	0	0.300	0.007640	0.332847	0.438781	0.000011	1.580474e+12	11.606376	0.916151
4	1	0	0.300	0.000137	0.027118	0.027118	0.857859	8.081010e+10	5.687403	0.882032
4	2	0	0.300	0.000719	0.028777	0.028777	0.776330	1.614056e+11	5.719445	0.883012
4	3	0	0.300	0.001289	0.030375	0.030374	0.696239	2.407739e+11	5.727563	0.882525
4	4	0	0.300	0.001693	0.028518	0.028615	0.647102	3.228901e+11	5.192350	0.849265
4	5	0	0.300	0.001973	0.026463	0.026635	0.610103	4.049820e+11	4.695513	0.808475
4	6	0	0.300	0.002210	0.024761	0.025013	0.580340	4.877640e+11	4.289692	0.765682
4	7	0	0.300	0.002762	0.027811	0.028100	0.502843	5.651381e+11	4.518667	0.782494
4	8	0	0.300	0.003133	0.028356	0.028648	0.455638	6.450525e+11	4.410173	0.779293
4	9	0	0.300	0.003492	0.029266	0.029583	0.407733	7.252771e+11	4.333427	0.776491
4	10	0	0.300	0.003833	0.030260	0.030570	0.362916	8.009883e+11	4.266110	0.774793
4	11	0	0.300	0.004044	0.030030	0.030401	0.334917	8.819783e+11	4.092609	0.754237
4	12	0	0.300	0.004576	0.033557	0.034023	0.270496	9.530251e+11	4.392793	0.769614
4	13	0	0.300	0.004908	0.035272	0.035792	0.229607	1.025919e+12	4.363294	0.768655
4	14	0	0.300	0.005406	0.039318	0.039959	0.175601	1.093992e+12	4.677175	0.782446
4	15	0	0.300	0.005704	0.041612	0.042314	0.141695	1.160716e+12	4.699103	0.785044
4	16	0	0.300	0.006157	0.047156	0.048096	0.094088	1.215013e+12	4.973416	0.794614
4	17	0	0.300	0.006552	0.053672	0.054871	0.058388	1.267911e+12	5.393194	0.807612
4	18	0	0.300	0.006864	0.061134	0.062732	0.031323	1.311133e+12	5.857816	0.819957
4	19	0	0.300	0.006952	0.063103	0.065051	0.022265	1.374339e+12	5.785325	0.807559
4	20	0	0.300	0.007079	0.068667	0.071095	0.011948	1.423540e+12	6.108651	0.814890
4	21	0	0.300	0.007186	0.075988	0.079127	0.005299	1.469657e+12	6.549720	0.823150
4	22	0	0.300	0.007298	0.084379	0.087698	0.001682	1.500444e+12	7.252876	0.839057
4	23	0	0.300	0.007376	0.097290	0.101480	0.000390	1.520649e+12	8.337253	0.855362
4	24	0	0.300	0.007411	0.104043	0.108971	0.000096	1.555327e+12	8.797432	0.864127
4	25	0	0.300	0.007435	0.112330	0.118047	0.000021	1.587214e+12	9.108271	0.868350
4	26	0	0.300	0.007502	0.126740	0.132703	0.000012	1.595534e+12	9.898290	0.882739
4	27	0	0.300	0.007544	0.139618	0.145048	0.000012	1.602872e+12	10.404426	0.892953
4	28	0	0.300	0.007526	0.148287	0.153725	0.000011	1.629663e+12	10.242591	0.886635
4	29	0	0.300	0.007503	0.157788	0.164716	0.000010	1.655842e+12	10.080397	0.880647
4	30	0	0.300	0.007534	0.172389	0.178873	0.000010	1.653972e+12	10.328091	0.887559
4	31	0	0.300	0.007567	0.192213	0.199151	0.000010	1.636778e+12	10.701594	0.896645
4	32	0	0.300	0.007577	0.206080	0.216966	0.000010	1.642764e+12	10.812383	0.900966
4	33	0	0.300	0.007608	0.225517	0.235764	0.000010	1.622736e+12	11.390912	0.909571
4	34	0	0.300	0.007626	0.239745	0.264815	0.000010	1.609234e+12	11.906284	0.917711
4	35	0	0.300	0.007653	0.257303	0.293470	0.000010	1.591760e+12	11.994419	0.922654
4	36	0	0.300	0.007667	0.283978	0.338090	0.000010	1.580353e+12	12.460662	0.927979
4	37	0	0.300	0.007685	0.281638	0.345778	0.000010	1.567028e+12	12.771128	0.932820
4	38	0	0.300	0.007698	0.319658	0.454068	0.000010	1.554181e+12	13.027026	0.936868
4	39	0	0.300	0.007708	0.303542	0.458103	0.000010	1.559595e+12	13.143912	0.937321
4	40	0	0.300	0.007712	0.331546	0.541317	0.000010	1.562489e+12	13.515718	0.941476
5	1	0	0.300	0.000137	0.013693	0.013693	0.896755	8.436100e+10	3.102729	0.690506
5	2	0	0.300	0.000444	0.016559	0.016581	0.840472	1.677852e+11	3.543697	0.735876
5	3	0	0.300	0.000770	0.017286	0.017295	0.790343	2.500515e+11	3.563270	0.742830
5	4	0	0.300	0.001016	0.016454	0.016479	0.755747	3.351612e+11	3.322068	0.708747
5	5	0	0.300	0.001418	0.018544	0.018585	0.693398	4.169907e+11	3.543604	0.728797
5	6	0	0.300	0.001958	0.021881	0.022001	0.615162	4.943604e+11	3.917242	0.755179
5	7	0	0.300	0.002346	0.023015	0.023131	0.560665	5.755881e+11	3.927918	0.759830
5	8	0	0.300	0.002674	0.023786	0.023890	0.512981	6.543680e+11	3.891999	0.758995
5	9	0	0.300	0.003240	0.026937	0.027114	0.437516	7.282140e+11	4.101582	0.772451
5	10	0	0.300	0.003788	0.030137	0.030365	0.367490	8.023086e+11	4.345690	0.785728
5	11	0	0.300	0.004353	0.033806	0.034126	0.297291	8.723663e+11	4.533107	0.797160
5	12	0	0.300	0.004842	0.037148	0.037502	0.242981	9.410859e+11	4.850808	0.809540
5	13	0	0.300	0.005126	0.038370	0.038804	0.208251	1.017034e+12	4.766806	0.803207
5	14	0	0.300	0.005483	0.040878	0.041368	0.167907	1.084278e+12	4.787700	0.803818
5	15	0	0.300	0.005801	0.043736	0.044297	0.131009	1.154395e+12	4.810018	0.803425
5	16	0	0.300	0.006106	0.046986	0.047654	0.099700	1.217334e+12	4.874935	0.805344
5	17	0	0.300	0.006408	0.051586	0.052424	0.068170	1.276340e+12	5.010278	0.809319
5	18	0	0.300	0.006685	0.057253	0.058334	0.042429	1.329386e+12	5.210675	0.814413
5	19	0	0.300	0.006794	0.059627	0.061102	0.031198	1.391378e+12	5.200148	0.803607
5	20	0	0.300	0.007032	0.068212	0.070058	0.015825	1.434438e+12	5.791182	0.821491
5	21	0	0.300	0.007084	0.071418	0.073837	0.009599	1.488904e+12	5.807590	0.811294
5	22	0	0.300	0.007241	0.083497	0.086898	0.002489	1.508339e+12	6.670901	0.828625
5	23	0	0.300	0.007309	0.091920	0.096381	0.000672	1.544161e+12	7.218494	0.838990
5	24	0	0.300	0.007338	0.100815	0.106499	0.000166	1.570377e+12	7.667740	0.846468
5	25	0	0.300	0.007388	0.110257	0.117258	0.000028	1.597966e+12	8.227432	0.856398
5	26	0	0.300	0.007416	0.119363	0.128180	0.000019	1.624732e+12	8.559340	0.860339
5	27	0	0.300	0.007471	0.133557	0.142848	0.000014	1.627974e+12	9.516982	0.875661
5	28	0	0.300	0.007520	0.145943	0.156832	0.000014	1.636433e+12	9.966687	0.884445
5	29	0	0.300	0.007561	0.157895	0.170757	0.000014	1.651279e+12	10.323181	0.891540
5	30	0	0.300	0.007602	0.174940	0.189357	0.000011	1.644148e+12	10.735724	0.900358
5	31	0	0.300	0.007612	0.187282	0.205518	0.000011	1.652298e+12	10.878274	0.903350
5	32	0	0.300	0.007631	0.202577	0.223132	0.000011	1.655028e+12	11.161681	0.908666
5	33	0	0.300	0.007603	0.210234	0.232226	0.000011	1.671343e+12	10.919287	0.903120
5	34	0	0.300	0.007626	0.224332	0.246823	0.000011	1.663494e+12	11.079750	0.907669
5	35	0	0.300	0.007645	0.243559	0.276100	0.000011	1.650908e+12	11.546291	0.914462
5	36	0	0.300	0.007651	0.244070	0.294871	0.000011	1.655796e+12	11.542699	0.915305
5	37	0	0.300	0.007666	0.255433	0.311276	0.000011	1.667019e+12	11.925926	0.920274
5	38	0	0.300	0.007681	0.271064	0.331540	0.000011	1.649697e+12	12.232290	0.924929
5	39	0	0.300	0.007696	0.277380	0.322803	0.000011	1.643772e+12	12.569672	0.929772
5	40	0	0.300	0.007711	0.287424	0.348459	0.000011	1.631245e+12	12.744351	0.933091
6	1	0	0.300	0.000137	0.009938	0.009938	0.908196	8.558487e+10	2.383382	0.568270
6	2	0	0.300	0.000416	0.014580	0.014630	0.851657	1.691274e+11	3.183266	0.676536
6	3	0	0.300	0.000896	0.019857	0.020039	0.770624	2.489624e+11	4.001296	0.743231
6	4	0	0.300	0.001232	0.020054	0.020190	0.721177	3.305276e+11	3.893410	0.744217
6	5	0	0.300	0.001568	0.020598	0.020718	0.670817	4.129705e+11	3.848532	0.744407
6	6	0	0.300	0.001854	0.020532	0.020656	0.630222	4.942849e+11	3.712318	0.736700
6	7	0	0.300	0.002408	0.023731	0.023927	0.552726	5.737082e+11	4.074328	0.759083
6	8	0	0.300	0.002752	0.024530	0.024721	0.504928	6.541440e+11	4.032380	0.760008
6	9	0	0.300	0.003292	0.027601	0.027842	0.432311	7.287596e+11	4.277253	0.774864
6	10	0	0.300	0.003868	0.030894	0.031186	0.359404	8.014134e+11	4.469839	0.786395
6	11	0	0.300	0.004376	0.034127	0.034463	0.297765	8.711694e+11	4.688030	0.798315
6	12	0	0.300	0.004864	0.037392	0.037788	0.243013	9.425446e+11	4.975168	0.812155
6	13	0	0.300	0.005311	0.040698	0.041117	0.194046	1.010696e+12	5.263305	0.823548
6	14	0	0.300	0.005545	0.041812	0.042351	0.167132	1.083380e+12	5.149784	0.811876
6	15	0	0.300	0.005849	0.044063	0.044649	0.132911	1.151312e+12	5.139059	0.812514
6	16	0	0.300	0.006168	0.047802	0.048511	0.098283	1.217812e+12	5.226302	0.814587
6	17	0	0.300	0.006429	0.051477	0.052339	0.071930	1.276050e+12	5.278296	0.815289
6	18	0	0.300	0.006786	0.059270	0.060477	0.039211	1.319217e+12	5.770592	0.826710
6	19	0	0.300	0.007007	0.066187	0.067629	0.021886	1.367479e+12	6.149826	0.836603
6	20	0	0.300	0.007208	0.075820	0.077696	0.009753	1.401612e+12	6.834193	0.851327
6	21	0	0.300	0.007260	0.081624	0.084024	0.004974	1.448527e+12	6.989139	0.848374
6	22	0	0.300	0.007309	0.089041	0.092139	0.001839	1.487851e+12	7.257346	0.851352
6	23	0	0.300	0.007358	0.098745	0.102744	0.000448	1.514859e+12	7.703175	0.858786
6	24	0	0.300	0.007426	0.112268	0.117010	0.000058	1.526109e+12	8.783675	0.875126
6	25	0	0.300	0.007421	0.119067	0.124631	0.000018	1.562841e+12	8.839692	0.871971
6	26	0	0.300	0.007466	0.130440	0.136706	0.000017	1.581905e+12	9.325910	0.880796
6	27	0	0.300	0.007536	0.145975	0.151981	0.000017	1.584905e+12	10.040969	0.894974
6	28	0	0.300	0.007562	0.154828	0.162169	0.000017	1.606730e+12	10.297477	0.898918
6	29	0	0.300	0.007599	0.166490	0.176060	0.000017	1.624353e+12	10.687887	0.906280
6	30	0	0.300	0.007574	0.174398	0.185507	0.000017	1.648433e+12	10.396813	0.898966
6	31	0	0.300	0.007556	0.183486	0.193449	0.000017	1.671004e+12	10.281162	0.893139
6	32	0	0.300	0.007590	0.199495	0.208320	0.000017	1.664350e+12	10.557602	0.901725
6	33	0	0.300	0.007627	0.218075	0.227345	0.000017	1.651595e+12	10.962661	0.909375
6	34	0	0.300	0.007646	0.234551	0.254867	0.000016	1.637886e+12	11.244006	0.915967
6	35	0	0.300	0.007666	0.244829	0.255914	0.000016	1.620876e+12	11.598650	0.920948
6	36	0	0.300	0.007673	0.264220	0.359898	0.000016	1.608214e+12	11.472187	0.923516
6	37	0	0.300	0.007696	0.267630	0.303037	0.000014	1.595856e+12	12.399508	0.932946
6	38	0	0.300	0.007700	0.284245	0.306197	0.000014	1.608244e+12	11.946811	0.928564
6	39	0	0.300	0.007706	0.282359	0.312380	0.000012	1.602734e+12	12.147728	0.931808
6	40	0	0.300	0.007716	0.308991	0.353562	0.000012	1.597196e+12	12.133653	0.933975
