seed	N	T	F	DRA	D	DSTA	Empty	Transmitted	TPF	TL1
2	3	0	0.300	0.000959	0.021822	0.021921	0.755531	2.488668e+11	4.326068	0.796173
2	4	0	0.300	0.001354	0.022383	0.022453	0.699434	3.320761e+11	4.252220	0.793529
2	5	0	0.300	0.001703	0.022490	0.022561	0.650393	4.128278e+11	4.120066	0.784131
2	6	0	0.300	0.001938	0.021382	0.021512	0.619956	4.965478e+11	3.823749	0.746969
2	7	0	0.300	0.002448	0.024265	0.024440	0.547569	5.737682e+11	4.171239	0.768988
2	8	0	0.300	0.002803	0.025077	0.025262	0.499313	6.546221e+11	4.123591	0.767668
2	9	0	0.300	0.003133	0.025892	0.026064	0.452597	7.324142e+11	4.083566	0.767433
2	10	0	0.300	0.003645	0.028703	0.028927	0.388546	8.051758e+11	4.349896	0.782792
2	11	0	0.300	0.003868	0.028612	0.028869	0.358682	8.907012e+11	4.187411	0.763508
2	12	0	0.300	0.004207	0.029949	0.030224	0.315161	9.665351e+11	4.174429	0.765437
2	13	0	0.300	0.004736	0.033659	0.034036	0.251845	1.030786e+12	4.383039	0.775582
2	14	0	0.300	0.005284	0.038087	0.038580	0.189550	1.094255e+12	4.612805	0.785462
2	15	0	0.300	0.005606	0.040651	0.041234	0.151788	1.165136e+12	4.631976	0.786156
2	16	0	0.300	0.006080	0.046486	0.047295	0.102535	1.221126e+12	4.950113	0.796415
2	17	0	0.300	0.006344	0.050186	0.051135	0.074168	1.283303e+12	5.015965	0.798802
2	18	0	0.300	0.006594	0.055065	0.056267	0.048723	1.339149e+12	5.135861	0.800611
2	19	0	0.300	0.006808	0.060874	0.062416	0.029517	1.389573e+12	5.308945	0.803050
2	20	0	0.300	0.006934	0.065607	0.067721	0.017415	1.443929e+12	5.397189	0.800984
2	21	0	0.300	0.007018	0.070840	0.073613	0.009513	1.492841e+12	5.524001	0.800254
2	22	0	0.300	0.007161	0.083838	0.087967	0.002486	1.510261e+12	6.403123	0.819278
2	23	0	0.300	0.007200	0.090918	0.096382	0.000805	1.549429e+12	6.625625	0.822625
2	24	0	0.300	0.007280	0.102841	0.108969	0.000146	1.565212e+12	7.551304	0.844474
2	25	0	0.300	0.007361	0.117497	0.124390	0.000015	1.571343e+12	8.536432	0.866297
2	26	0	0.300	0.007413	0.127235	0.135540	0.000013	1.593176e+12	9.240451	0.878728
2	27	0	0.300	0.007486	0.142994	0.151808	0.000012	1.594706e+12	10.413382	0.898040
2	28	0	0.300	0.007541	0.158490	0.167947	0.000012	1.597397e+12	11.489526	0.914935
2	29	0	0.300	0.007595	0.172642	0.180923	0.000011	1.600383e+12	12.243818	0.928172
2	30	0	0.300	0.007632	0.187904	0.195593	0.000011	1.602700e+12	12.889689	0.939131
2	31	0	0.300	0.007657	0.200691	0.211366	0.000011	1.610428e+12	13.331894	0.946789
2	32	0	0.300	0.007653	0.211584	0.222888	0.000011	1.625427e+12	13.137904	0.945288
2	33	0	0.300	0.007681	0.230921	0.240808	0.000011	1.614698e+12	13.782054	0.953151
2	34	0	0.300	0.007686	0.242653	0.260048	0.000011	1.627222e+12	13.651865	0.953485
2	35	0	0.300	0.007668	0.253849	0.273057	0.000011	1.635785e+12	13.351569	0.950292
2	38	0	0.300	0.007670	0.281627	0.323425	0.000011	1.656902e+12	13.724941	0.955774
2	39	0	0.300	0.007683	0.283793	0.303437	0.000011	1.646529e+12	14.149900	0.960330
3	1	0	0.300	0.000137	0.009929	0.009929	0.908105	8.583082e+10	2.381360	0.568812
3	2	0	0.300	0.000522	0.019082	0.019332	0.825923	1.671683e+11	4.011486	0.721931
3	3	0	0.300	0.000772	0.016612	0.016839	0.794955	2.519930e+11	3.453819	0.668839
3	4	0	0.300	0.001274	0.020723	0.020998	0.717179	3.318322e+11	4.085382	0.723307
3	5	0	0.300	0.001595	0.020977	0.021242	0.669138	4.132590e+11	3.987995	0.728115
3	6	0	0.300	0.001942	0.021672	0.021889	0.619847	4.944532e+11	3.954173	0.733821
3	7	0	0.300	0.002202	0.021451	0.021679	0.582710	5.775364e+11	3.797370	0.722223
3	8	0	0.300	0.002750	0.024500	0.024777	0.506543	6.543678e+11	4.084483	0.742810
3	9	0	0.300	0.003291	0.027568	0.027918	0.434620	7.282666e+11	4.341055	0.759497
3	10	0	0.300	0.003804	0.030404	0.030794	0.369901	8.011707e+11	4.572787	0.774959
3	11	0	0.300	0.004313	0.033542	0.033966	0.309700	8.721899e+11	4.817246	0.787984
3	12	0	0.300	0.004797	0.036828	0.037312	0.252762	9.450750e+11	5.067667	0.800994
3	13	0	0.300	0.005058	0.037689	0.038226	0.220836	1.017822e+12	4.944406	0.793296
3	14	0	0.300	0.005490	0.041238	0.041835	0.174652	1.084446e+12	5.241299	0.806162
3	15	0	0.300	0.005853	0.044612	0.045278	0.135800	1.151962e+12	5.368114	0.812162
3	16	0	0.300	0.006080	0.046533	0.047324	0.108910	1.219254e+12	5.314656	0.807474
3	17	0	0.300	0.006411	0.051013	0.051900	0.077737	1.278961e+12	5.511499	0.814858
3	18	0	0.300	0.006563	0.052987	0.054176	0.060396	1.350443e+12	5.440109	0.803312
3	19	0	0.300	0.006674	0.054599	0.055986	0.047442	1.414390e+12	5.340943	0.792397
3	20	0	0.300	0.006863	0.059820	0.061571	0.029233	1.463220e+12	5.450930	0.795791
3	21	0	0.300	0.007072	0.068564	0.070857	0.014027	1.502958e+12	5.863132	0.807251
3	22	0	0.300	0.007209	0.078042	0.080917	0.005682	1.530613e+12	6.298202	0.819871
3	23	0	0.300	0.007262	0.086330	0.090170	0.002283	1.565539e+12	6.493383	0.823016
3	24	0	0.300	0.007342	0.101727	0.106696	0.000295	1.568219e+12	7.401697	0.841429
3	25	0	0.300	0.007362	0.114147	0.120359	0.000042	1.581857e+12	7.809593	0.848880
3	26	0	0.300	0.007416	0.131328	0.138110	0.000012	1.577095e+12	8.577046	0.867129
3	27	0	0.300	0.007451	0.144741	0.152509	0.000011	1.586980e+12	9.283103	0.878806
3	28	0	0.300	0.007496	0.163424	0.171943	0.000011	1.576929e+12	10.198149	0.895987
3	29	0	0.300	0.007532	0.181150	0.189346	0.000011	1.565814e+12	11.114705	0.909983
3	30	0	0.300	0.007555	0.196341	0.205220	0.000011	1.573160e+12	11.639242	0.918859
3	31	0	0.300	0.007526	0.207570	0.218342	0.000011	1.589578e+12	11.407044	0.912869
3	32	0	0.300	0.007549	0.220315	0.230882	0.000011	1.590521e+12	11.767176	0.920006
3	33	0	0.300	0.007570	0.235065	0.248373	0.000011	1.594721e+12	12.187307	0.928070
3	34	0	0.300	0.007589	0.253695	0.279826	0.000011	1.581072e+12	12.838543	0.937386
3	36	0	0.300	0.007626	0.274744	0.310039	0.000011	1.570308e+12	13.591225	0.949773
3	39	0	0.300	0.007660	0.304072	0.317951	0.000011	1.566248e+12	15.019477	0.964495
4	1	0	0.300	0.000137	0.027118	0.027118	0.857859	8.081010e+10	5.687403	0.882032
4	2	0	0.300	0.000716	0.028764	0.028764	0.777511	1.611071e+11	5.773010	0.883843
4	3	0	0.300	0.001284	0.030518	0.030518	0.698367	2.409913e+11	5.857041	0.886203
4	4	0	0.300	0.001685	0.028527	0.028644	0.649675	3.220270e+11	5.271039	0.849310
4	5	0	0.300	0.001976	0.026576	0.026764	0.611776	4.066383e+11	4.775177	0.809532
4	6	0	0.300	0.002205	0.024877	0.025113	0.581864	4.893007e+11	4.364928	0.768887
4	7	0	0.300	0.002751	0.027816	0.028097	0.507554	5.654558e+11	4.617732	0.784327
4	8	0	0.300	0.003095	0.028329	0.028605	0.460393	6.442847e+11	4.492505	0.780181
4	9	0	0.300	0.003453	0.029203	0.029496	0.412895	7.239831e+11	4.404496	0.777763
4	10	0	0.300	0.003792	0.030144	0.030464	0.366316	8.025308e+11	4.337024	0.775270
4	11	0	0.300	0.004001	0.029834	0.030198	0.338741	8.824816e+11	4.151749	0.754857
4	12	0	0.300	0.004527	0.033319	0.033764	0.276799	9.527272e+11	4.458331	0.771841
4	13	0	0.300	0.004855	0.035061	0.035559	0.235665	1.024900e+12	4.428374	0.770037
4	14	0	0.300	0.005362	0.039102	0.039715	0.181502	1.094411e+12	4.761775	0.784228
4	15	0	0.300	0.005656	0.041499	0.042187	0.145631	1.162432e+12	4.781652	0.784969
4	16	0	0.300	0.006132	0.047399	0.048343	0.097132	1.216291e+12	5.080832	0.795226
4	17	0	0.300	0.006503	0.053579	0.054745	0.062850	1.266209e+12	5.515613	0.809416
4	18	0	0.300	0.006843	0.061662	0.063177	0.033785	1.313176e+12	6.065163	0.821881
4	19	0	0.300	0.006925	0.063921	0.065926	0.024498	1.374605e+12	6.025574	0.810714
4	20	0	0.300	0.007066	0.070038	0.072459	0.013234	1.422910e+12	6.413813	0.818631
4	21	0	0.300	0.007182	0.077234	0.080263	0.006169	1.463754e+12	6.854745	0.826869
4	22	0	0.300	0.007298	0.087509	0.090996	0.002046	1.492340e+12	7.785612	0.847198
4	23	0	0.300	0.007376	0.100395	0.104931	0.000334	1.505799e+12	8.927889	0.865495
4	24	0	0.300	0.007420	0.109796	0.115107	0.000085	1.538100e+12	9.628394	0.878007
4	25	0	0.300	0.007446	0.118095	0.124281	0.000026	1.566583e+12	9.982882	0.882811
4	26	0	0.300	0.007515	0.133835	0.139952	0.000012	1.568762e+12	10.950186	0.901277
4	27	0	0.300	0.007555	0.149070	0.154929	0.000012	1.570845e+12	11.675070	0.915576
4	28	0	0.300	0.007536	0.157910	0.165123	0.000011	1.594112e+12	11.555007	0.911447
4	29	0	0.300	0.007516	0.167751	0.175308	0.000010	1.613855e+12	11.435869	0.908700
4	30	0	0.300	0.007547	0.183668	0.192664	0.000010	1.612474e+12	11.878322	0.919260
4	31	0	0.300	0.007582	0.205464	0.214127	0.000010	1.595232e+12	12.511961	0.930519
4	32	0	0.300	0.007594	0.217875	0.227775	0.000010	1.601531e+12	12.789755	0.935507
4	33	0	0.300	0.007617	0.237875	0.247881	0.000010	1.588287e+12	13.432799	0.944873
4	34	0	0.300	0.007639	0.257102	0.269038	0.000010	1.576381e+12	14.105510	0.952905
5	1	0	0.300	0.000137	0.013693	0.013693	0.896755	8.436100e+10	3.102729	0.690506
5	2	0	0.300	0.000444	0.016559	0.016581	0.840472	1.677852e+11	3.543697	0.735876
5	3	0	0.300	0.000770	0.017286	0.017295	0.790343	2.500515e+11	3.563270	0.742830
5	4	0	0.300	0.001016	0.016454	0.016479	0.755747	3.351612e+11	3.322068	0.708747
5	5	0	0.300	0.001418	0.018544	0.018585	0.693398	4.169907e+11	3.543604	0.728797
5	6	0	0.300	0.001955	0.021852	0.021967	0.615509	4.942561e+11	3.913453	0.755366
5	7	0	0.300	0.002346	0.023015	0.023131	0.560665	5.755881e+11	3.927918	0.759830
5	8	0	0.300	0.002686	0.023825	0.023937	0.512097	6.559152e+11	3.895953	0.759212
5	9	0	0.300	0.003253	0.026965	0.027146	0.436200	7.299122e+11	4.101071	0.773173
5	10	0	0.300	0.003791	0.030081	0.030305	0.368161	8.010280e+11	4.332771	0.785708
5	11	0	0.300	0.004348	0.033757	0.034047	0.297751	8.710079e+11	4.525427	0.796881
5	12	0	0.300	0.004840	0.037127	0.037465	0.243004	9.405241e+11	4.853436	0.810571
5	13	0	0.300	0.005115	0.038429	0.038852	0.208572	1.015652e+12	4.781397	0.802489
5	14	0	0.300	0.005484	0.041123	0.041624	0.166935	1.084404e+12	4.814557	0.803606
5	15	0	0.300	0.005805	0.044010	0.044603	0.130666	1.153589e+12	4.842454	0.803761
5	16	0	0.300	0.006104	0.047201	0.047899	0.099365	1.215974e+12	4.899819	0.805334
5	17	0	0.300	0.006410	0.051946	0.052836	0.067991	1.274568e+12	5.050704	0.809571
5	18	0	0.300	0.006678	0.057212	0.058319	0.042860	1.324790e+12	5.248570	0.814433
5	19	0	0.300	0.006788	0.060086	0.061562	0.031408	1.388760e+12	5.250008	0.804217
5	20	0	0.300	0.007031	0.068734	0.070595	0.015446	1.429212e+12	5.899465	0.824292
5	21	0	0.300	0.007091	0.072495	0.075023	0.009480	1.484230e+12	5.949620	0.814674
5	22	0	0.300	0.007238	0.084901	0.088486	0.002695	1.499904e+12	6.937066	0.832788
5	23	0	0.300	0.007310	0.094275	0.098849	0.000622	1.534096e+12	7.609432	0.846477
5	24	0	0.300	0.007346	0.104163	0.110190	0.000157	1.556933e+12	8.195634	0.854746
5	25	0	0.300	0.007400	0.113840	0.121291	0.000033	1.579338e+12	8.817070	0.866796
5	26	0	0.300	0.007424	0.123757	0.132712	0.000021	1.602463e+12	9.242948	0.873178
5	27	0	0.300	0.007491	0.140488	0.151177	0.000014	1.602696e+12	10.445272	0.891624
5	28	0	0.300	0.007541	0.153839	0.165267	0.000014	1.610080e+12	11.101033	0.904733
5	29	0	0.300	0.007566	0.164812	0.177960	0.000014	1.622006e+12	11.536729	0.913399
5	30	0	0.300	0.007611	0.183048	0.197721	0.000011	1.616978e+12	12.252020	0.926294
5	31	0	0.300	0.007623	0.196642	0.215216	0.000011	1.622894e+12	12.584957	0.932192
5	32	0	0.300	0.007641	0.208027	0.228320	0.000011	1.629315e+12	13.125779	0.938736
5	33	0	0.300	0.007618	0.220900	0.247391	0.000011	1.643303e+12	12.766507	0.934626
6	1	0	0.300	0.000137	0.009938	0.009938	0.908196	8.558487e+10	2.383382	0.568270
6	2	0	0.300	0.000416	0.014580	0.014630	0.851657	1.691274e+11	3.183266	0.676536
6	3	0	0.300	0.000896	0.019857	0.020039	0.770624	2.489624e+11	4.001296	0.743231
6	4	0	0.300	0.001232	0.020054	0.020190	0.721177	3.305276e+11	3.893410	0.744217
6	5	0	0.300	0.001568	0.020598	0.020718	0.670817	4.129705e+11	3.848532	0.744407
6	6	0	0.300	0.001854	0.020532	0.020656	0.630222	4.942849e+11	3.712318	0.736700
6	7	0	0.300	0.002398	0.023730	0.023922	0.553423	5.722085e+11	4.082268	0.758002
6	8	0	0.300	0.002745	0.024570	0.024747	0.504968	6.533246e+11	4.045234	0.759319
6	9	0	0.300	0.003287	0.027456	0.027704	0.434792	7.274361e+11	4.276719	0.775808
6	10	0	0.300	0.003856	0.030793	0.031070	0.361647	8.003171e+11	4.479403	0.785928
6	11	0	0.300	0.004381	0.034170	0.034532	0.297815	8.739667e+11	4.720746	0.798765
6	12	0	0.300	0.004872	0.037617	0.038017	0.243354	9.429718e+11	5.033153	0.811481
6	13	0	0.300	0.005287	0.040620	0.041047	0.197044	1.006974e+12	5.305696	0.823663
6	14	0	0.300	0.005555	0.041991	0.042518	0.166006	1.085022e+12	5.217227	0.814174
6	15	0	0.300	0.005842	0.044333	0.044911	0.133930	1.151771e+12	5.206770	0.813748
6	16	0	0.300	0.006158	0.047885	0.048612	0.100110	1.213305e+12	5.287746	0.815259
6	17	0	0.300	0.006424	0.051748	0.052601	0.072303	1.276064e+12	5.363241	0.816670
6	18	0	0.300	0.006796	0.060426	0.061674	0.038839	1.318567e+12	5.949605	0.829552
6	19	0	0.300	0.007008	0.067402	0.068965	0.021910	1.363238e+12	6.378485	0.839190
6	20	0	0.300	0.007209	0.077147	0.079098	0.009867	1.395170e+12	7.113625	0.855965
6	21	0	0.300	0.007266	0.083250	0.085735	0.004839	1.441433e+12	7.292381	0.854643
6	22	0	0.300	0.007319	0.090791	0.093972	0.001877	1.477666e+12	7.611392	0.858078
6	23	0	0.300	0.007367	0.101599	0.105700	0.000492	1.504683e+12	8.194077	0.867413
6	24	0	0.300	0.007432	0.115512	0.120191	0.000029	1.510296e+12	9.355081	0.885214
6	25	0	0.300	0.007436	0.123732	0.129702	0.000028	1.545355e+12	9.498501	0.884440
6	26	0	0.300	0.007474	0.135863	0.142943	0.000017	1.562985e+12	10.102667	0.894440
6	27	0	0.300	0.007539	0.150728	0.158046	0.000017	1.564156e+12	10.944548	0.911276
6	28	0	0.300	0.007565	0.161114	0.169250	0.000017	1.584497e+12	11.320621	0.918545
6	29	0	0.300	0.007598	0.172218	0.181292	0.000017	1.600605e+12	11.855137	0.926471
6	30	0	0.300	0.007586	0.182114	0.193221	0.000017	1.623892e+12	11.757468	0.923099
6	31	0	0.300	0.007565	0.190881	0.203391	0.000017	1.642907e+12	11.529369	0.919590
