seed	N	T	F	DRA	D	DSTA	Empty	Transmitted	TPF	TL1
1	38	0	0.300	0.006792	0.182843	2.457017	0.000010	1.744890e+12	3.267953	0.686832
1	39	0	0.300	0.006784	0.173860	3.886610	0.000010	1.753326e+12	3.257105	0.686283
1	40	0	0.300	0.006789	0.198865	3.248309	0.000010	1.751690e+12	3.257513	0.686626
2	1	0	0.300	0.000137	0.016551	0.016551	0.888111	8.461259e+10	3.649055	0.753796
2	2	0	0.300	0.000468	0.017171	0.017171	0.836692	1.691052e+11	3.650255	0.751320
2	3	0	0.300	0.000962	0.021842	0.021954	0.755382	2.488817e+11	4.327714	0.795866
2	4	0	0.300	0.001357	0.022343	0.022415	0.699785	3.316322e+11	4.243582	0.792806
2	5	0	0.300	0.001710	0.022577	0.022656	0.649667	4.141206e+11	4.123703	0.784200
2	6	0	0.300	0.001913	0.021329	0.021441	0.619660	4.978123e+11	3.818360	0.746968
2	7	0	0.300	0.002473	0.024345	0.024516	0.542204	5.732619e+11	4.069355	0.765941
2	8	0	0.300	0.002816	0.025171	0.025356	0.492724	6.554722e+11	4.020250	0.763673
2	9	0	0.300	0.003175	0.026160	0.026330	0.445433	7.338944e+11	3.975651	0.763042
2	10	0	0.300	0.003761	0.029621	0.029868	0.369652	8.067502e+11	4.152450	0.774495
2	11	0	0.300	0.003964	0.029356	0.029649	0.341608	8.874916e+11	3.974888	0.754356
2	12	0	0.300	0.004308	0.030725	0.031049	0.297393	9.615397e+11	3.938848	0.753102
2	13	0	0.300	0.004881	0.035041	0.035463	0.228512	1.027958e+12	4.066167	0.763803
2	14	0	0.300	0.005423	0.040037	0.040684	0.165559	1.086618e+12	4.162442	0.770301
2	15	0	0.300	0.005774	0.043509	0.044336	0.125076	1.156847e+12	4.133573	0.768245
2	16	0	0.300	0.006272	0.051507	0.052814	0.072688	1.204328e+12	4.213447	0.774396
2	17	0	0.300	0.006521	0.056820	0.058637	0.046380	1.258098e+12	4.157537	0.772233
2	18	0	0.300	0.006732	0.064148	0.066884	0.024576	1.306347e+12	4.112761	0.769326
2	19	0	0.300	0.006876	0.072511	0.076755	0.010418	1.344608e+12	4.061198	0.766940
2	20	0	0.300	0.006931	0.079488	0.086262	0.004272	1.389692e+12	3.970561	0.757948
2	21	0	0.300	0.006945	0.086821	0.097645	0.001174	1.431384e+12	3.883710	0.750648
2	22	0	0.300	0.006966	0.104127	0.126795	0.000043	1.431802e+12	3.883751	0.750506
2	23	0	0.300	0.006944	0.110232	0.142233	0.000018	1.470935e+12	3.792125	0.742661
2	24	0	0.300	0.006940	0.121574	0.188603	0.000012	1.472530e+12	3.790539	0.742534
2	25	0	0.300	0.006943	0.124434	0.204822	0.000012	1.470137e+12	3.790655	0.741977
2	26	0	0.300	0.006926	0.133269	0.233717	0.000012	1.497403e+12	3.734725	0.739573
2	27	0	0.300	0.006930	0.134616	0.221006	0.000012	1.497002e+12	3.736034	0.739969
2	28	0	0.300	0.006927	0.148872	0.285397	0.000012	1.494801e+12	3.732276	0.739248
2	29	0	0.300	0.006924	0.146209	0.444692	0.000011	1.495485e+12	3.731418	0.739062
2	30	0	0.300	0.006923	0.155902	0.389216	0.000011	1.497168e+12	3.732861	0.739214
2	31	0	0.300	0.006925	0.160445	0.553210	0.000011	1.509581e+12	3.702930	0.738066
2	32	0	0.300	0.006896	0.172183	0.702342	0.000011	1.551921e+12	3.617523	0.729928
2	33	0	0.300	0.006900	0.185003	1.266894	0.000011	1.552815e+12	3.609886	0.728576
2	34	0	0.300	0.006875	0.193936	1.175783	0.000011	1.590574e+12	3.539802	0.722567
2	35	0	0.300	0.006855	0.162729	0.694091	0.000011	1.636798e+12	3.455343	0.712308
2	36	0	0.300	0.006837	0.202259	1.070662	0.000011	1.681839e+12	3.379859	0.702779
2	37	0	0.300	0.006815	0.174104	1.290252	0.000011	1.702032e+12	3.340468	0.701286
2	38	0	0.300	0.006811	0.179510	2.354618	0.000011	1.722626e+12	3.315775	0.700213
2	39	0	0.300	0.006810	0.165572	1.510626	0.000011	1.719637e+12	3.311064	0.700125
2	40	0	0.300	0.006796	0.196070	3.458565	0.000011	1.744388e+12	3.273719	0.696368
3	1	0	0.300	0.000137	0.009929	0.009929	0.908105	8.583082e+10	2.381360	0.568812
3	2	0	0.300	0.000522	0.019082	0.019332	0.825923	1.671683e+11	4.011486	0.721931
3	3	0	0.300	0.000772	0.016612	0.016839	0.794955	2.519930e+11	3.453819	0.668839
3	4	0	0.300	0.001280	0.020784	0.021059	0.713495	3.322266e+11	4.017227	0.722684
3	5	0	0.300	0.001615	0.021076	0.021320	0.664587	4.131568e+11	3.922574	0.725415
3	6	0	0.300	0.001957	0.021665	0.021885	0.615678	4.944407e+11	3.868913	0.729924
3	7	0	0.300	0.002213	0.021502	0.021715	0.577801	5.774420e+11	3.722287	0.719282
3	8	0	0.300	0.002781	0.024634	0.024919	0.499949	6.543805e+11	3.961213	0.738920
3	9	0	0.300	0.003358	0.027910	0.028272	0.422787	7.293268e+11	4.153084	0.753762
3	10	0	0.300	0.003926	0.031204	0.031650	0.350817	8.001668e+11	4.292639	0.766061
3	11	0	0.300	0.004481	0.034921	0.035416	0.280972	8.670770e+11	4.399565	0.775638
3	12	0	0.300	0.005061	0.039618	0.040283	0.211477	9.353715e+11	4.512624	0.783795
3	13	0	0.300	0.005332	0.040973	0.041768	0.178361	1.007443e+12	4.386788	0.775589
3	14	0	0.300	0.005877	0.047263	0.048324	0.118826	1.064765e+12	4.468430	0.782876
3	15	0	0.300	0.006253	0.052919	0.054354	0.078583	1.121363e+12	4.451315	0.783508
3	16	0	0.300	0.006473	0.056392	0.058299	0.054621	1.183360e+12	4.345144	0.775929
3	17	0	0.300	0.006759	0.065717	0.068559	0.026329	1.227758e+12	4.335170	0.777213
3	18	0	0.300	0.006836	0.068797	0.072833	0.016686	1.288146e+12	4.193207	0.762976
3	19	0	0.300	0.006887	0.072254	0.077809	0.009645	1.343063e+12	4.062654	0.747949
3	20	0	0.300	0.006955	0.082129	0.090667	0.002599	1.377785e+12	4.002827	0.745788
3	21	0	0.300	0.006982	0.096055	0.110498	0.000296	1.395379e+12	3.973138	0.744806
3	22	0	0.300	0.006974	0.109056	0.133344	0.000015	1.410792e+12	3.929673	0.743340
3	23	0	0.300	0.006952	0.116013	0.150341	0.000011	1.446881e+12	3.840306	0.737911
3	24	0	0.300	0.006953	0.131403	0.239618	0.000011	1.447238e+12	3.843510	0.736843
3	25	0	0.300	0.006937	0.131650	0.221059	0.000011	1.473023e+12	3.783523	0.733759
3	26	0	0.300	0.006937	0.123553	0.213321	0.000011	1.471046e+12	3.779616	0.733850
3	27	0	0.300	0.006926	0.124977	0.234351	0.000011	1.499220e+12	3.721631	0.730383
3	28	0	0.300	0.006919	0.156888	0.323945	0.000011	1.498204e+12	3.724844	0.730030
3	29	0	0.300	0.006925	0.138472	0.309947	0.000011	1.499582e+12	3.719876	0.730030
3	30	0	0.300	0.006910	0.152564	0.429243	0.000011	1.526543e+12	3.665715	0.726808
3	31	0	0.300	0.006882	0.156941	0.564661	0.000011	1.572562e+12	3.574017	0.717140
3	32	0	0.300	0.006875	0.174482	1.026902	0.000011	1.593182e+12	3.537226	0.716408
3	33	0	0.300	0.006864	0.170490	0.601380	0.000011	1.614959e+12	3.489971	0.712711
3	34	0	0.300	0.006864	0.197104	1.518555	0.000011	1.617142e+12	3.491331	0.712904
3	35	0	0.300	0.006855	0.161023	0.767482	0.000011	1.624493e+12	3.475860	0.712152
3	36	0	0.300	0.006856	0.201811	1.290107	0.000011	1.623538e+12	3.474198	0.712538
3	37	0	0.300	0.006861	0.199065	1.189524	0.000011	1.626076e+12	3.475639	0.712918
3	38	0	0.300	0.006848	0.189471	2.435203	0.000011	1.639583e+12	3.444102	0.711605
3	39	0	0.300	0.006849	0.166216	1.245421	0.000011	1.646835e+12	3.438149	0.711046
3	40	0	0.300	0.006829	0.191479	3.138697	0.000011	1.690699e+12	3.359153	0.702547
4	1	0	0.300	0.000137	0.027118	0.027118	0.857859	8.081010e+10	5.687403	0.882032
4	2	0	0.300	0.000719	0.028777	0.028777	0.776330	1.614056e+11	5.719445	0.883012
4	3	0	0.300	0.001293	0.030323	0.030324	0.696539	2.402815e+11	5.706746	0.882891
4	4	0	0.300	0.001689	0.028395	0.028470	0.647833	3.211950e+11	5.163608	0.847618
4	5	0	0.300	0.001972	0.026481	0.026651	0.609627	4.055725e+11	4.682497	0.808213
4	6	0	0.300	0.002202	0.024792	0.025049	0.579644	4.883507e+11	4.285272	0.766036
4	7	0	0.300	0.002780	0.027861	0.028139	0.500940	5.660972e+11	4.489177	0.782804
4	8	0	0.300	0.003135	0.028445	0.028748	0.454078	6.445875e+11	4.372158	0.776843
4	9	0	0.300	0.003485	0.029222	0.029532	0.407308	7.235074e+11	4.279572	0.775765
4	10	0	0.300	0.003845	0.030442	0.030773	0.359752	8.022669e+11	4.219462	0.771743
4	11	0	0.300	0.004039	0.030108	0.030475	0.332994	8.815322e+11	4.034461	0.752719
4	12	0	0.300	0.004623	0.034118	0.034623	0.260799	9.504056e+11	4.170237	0.762275
4	13	0	0.300	0.004962	0.036008	0.036583	0.218560	1.023027e+12	4.121485	0.760859
4	14	0	0.300	0.005524	0.041399	0.042210	0.154844	1.084061e+12	4.222002	0.768419
4	15	0	0.300	0.005845	0.044579	0.045576	0.117569	1.150899e+12	4.174090	0.766826
4	16	0	0.300	0.006332	0.052799	0.054383	0.067101	1.198500e+12	4.247119	0.772211
4	17	0	0.300	0.006703	0.063844	0.066528	0.030328	1.230879e+12	4.294421	0.776307
4	18	0	0.300	0.006952	0.079203	0.084290	0.008373	1.248983e+12	4.334273	0.779603
4	19	0	0.300	0.006981	0.082747	0.089944	0.004053	1.303417e+12	4.186316	0.764225
4	20	0	0.300	0.007005	0.093504	0.104565	0.000727	1.336118e+12	4.117251	0.760471
4	21	0	0.300	0.006994	0.103944	0.121915	0.000092	1.364511e+12	4.042059	0.755933
4	22	0	0.300	0.006997	0.121030	0.154203	0.000019	1.363214e+12	4.043572	0.755227
4	23	0	0.300	0.006998	0.133624	0.196016	0.000021	1.362739e+12	4.045246	0.755429
4	24	0	0.300	0.006984	0.137658	0.215786	0.000015	1.389442e+12	3.970306	0.750877
4	25	0	0.300	0.006962	0.140411	0.230141	0.000012	1.427667e+12	3.881190	0.744554
4	26	0	0.300	0.006966	0.139552	0.305827	0.000012	1.428254e+12	3.882220	0.745487
4	27	0	0.300	0.006967	0.163201	0.413889	0.000012	1.426680e+12	3.881494	0.743932
4	28	0	0.300	0.006936	0.167497	0.316309	0.000011	1.476453e+12	3.772150	0.732625
4	29	0	0.300	0.006904	0.167271	0.387772	0.000010	1.524780e+12	3.658163	0.720454
4	30	0	0.300	0.006906	0.135770	0.286779	0.000010	1.540240e+12	3.636040	0.720329
4	31	0	0.300	0.006908	0.174656	0.490518	0.000010	1.539789e+12	3.634896	0.720497
4	32	0	0.300	0.006889	0.158960	0.725701	0.000010	1.565687e+12	3.582491	0.718136
4	33	0	0.300	0.006888	0.187700	0.616095	0.000010	1.565294e+12	3.584553	0.717515
4	34	0	0.300	0.006888	0.182800	1.259106	0.000010	1.563760e+12	3.580466	0.717360
4	35	0	0.300	0.006883	0.204805	0.814047	0.000010	1.564022e+12	3.581829	0.717706
4	36	0	0.300	0.006888	0.197809	0.818139	0.000010	1.562994e+12	3.583970	0.716753
4	37	0	0.300	0.006890	0.209978	0.918584	0.000010	1.564271e+12	3.583128	0.717327
4	38	0	0.300	0.006887	0.220136	0.731671	0.000010	1.565147e+12	3.582786	0.717383
4	39	0	0.300	0.006881	0.205047	0.999946	0.000010	1.584247e+12	3.551862	0.716018
4	40	0	0.300	0.006869	0.222661	1.391267	0.000010	1.601148e+12	3.511122	0.714604
5	1	0	0.300	0.000137	0.013693	0.013693	0.896755	8.436100e+10	3.102729	0.690506
5	2	0	0.300	0.000444	0.016559	0.016581	0.840472	1.677852e+11	3.543697	0.735876
5	3	0	0.300	0.000768	0.017298	0.017308	0.790262	2.502566e+11	3.564061	0.742451
5	4	0	0.300	0.001009	0.016478	0.016508	0.755416	3.353320e+11	3.326800	0.707679
5	5	0	0.300	0.001420	0.018511	0.018554	0.694235	4.155316e+11	3.533705	0.727918
5	6	0	0.300	0.001956	0.021839	0.021958	0.614185	4.948870e+11	3.890273	0.755266
5	7	0	0.300	0.002348	0.023055	0.023172	0.559803	5.755219e+11	3.904456	0.758382
5	8	0	0.300	0.002689	0.023820	0.023926	0.511387	6.553160e+11	3.863813	0.757187
5	9	0	0.300	0.003256	0.027017	0.027181	0.434930	7.292411e+11	4.061983	0.770588
5	10	0	0.300	0.003830	0.030426	0.030661	0.359873	8.021950e+11	4.224696	0.781777
5	11	0	0.300	0.004405	0.034161	0.034473	0.289310	8.704573e+11	4.347355	0.790202
5	12	0	0.300	0.004964	0.038500	0.038944	0.221856	9.356077e+11	4.444438	0.796352
5	13	0	0.300	0.005252	0.040067	0.040593	0.187169	1.009372e+12	4.332071	0.788459
5	14	0	0.300	0.005635	0.043503	0.044166	0.143239	1.076924e+12	4.306768	0.787861
5	15	0	0.300	0.005944	0.046730	0.047557	0.107963	1.140556e+12	4.247974	0.784435
5	16	0	0.300	0.006247	0.051266	0.052318	0.075334	1.200826e+12	4.202305	0.781575
5	17	0	0.300	0.006540	0.057829	0.059369	0.044900	1.250860e+12	4.176791	0.780813
5	18	0	0.300	0.006774	0.066441	0.068922	0.021422	1.294323e+12	4.151077	0.779867
5	19	0	0.300	0.006842	0.069960	0.073455	0.013285	1.348912e+12	4.027030	0.765848
5	20	0	0.300	0.006978	0.087922	0.096360	0.002205	1.354565e+12	4.062341	0.767708
5	21	0	0.300	0.006963	0.092105	0.104226	0.000673	1.403836e+12	3.936684	0.754238
5	22	0	0.300	0.006976	0.110884	0.136547	0.000020	1.404766e+12	3.946765	0.754662
5	23	0	0.300	0.006964	0.121235	0.162049	0.000016	1.430615e+12	3.883683	0.750679
5	24	0	0.300	0.006948	0.129128	0.190408	0.000015	1.455008e+12	3.819474	0.747310
5	25	0	0.300	0.006929	0.139291	0.270868	0.000015	1.481737e+12	3.758471	0.744960
5	26	0	0.300	0.006916	0.138847	0.281712	0.000015	1.513817e+12	3.689095	0.738725
5	27	0	0.300	0.006918	0.139291	0.324091	0.000015	1.515013e+12	3.691506	0.738372
5	28	0	0.300	0.006911	0.140632	0.868817	0.000015	1.526385e+12	3.666969	0.737956
5	29	0	0.300	0.006899	0.130035	0.439419	0.000014	1.549228e+12	3.620160	0.734466
5	30	0	0.300	0.006901	0.148251	0.590885	0.000011	1.548751e+12	3.622416	0.735309
5	31	0	0.300	0.006890	0.151036	0.653628	0.000011	1.568967e+12	3.580098	0.733192
5	32	0	0.300	0.006881	0.153584	2.605284	0.000011	1.583346e+12	3.555684	0.731713
5	33	0	0.300	0.006854	0.155744	2.690099	0.000011	1.625724e+12	3.469631	0.721052
5	34	0	0.300	0.006857	0.163965	1.780587	0.000011	1.622809e+12	3.477149	0.722365
5	35	0	0.300	0.006857	0.176924	1.925551	0.000011	1.623721e+12	3.479207	0.722174
5	36	0	0.300	0.006848	0.167146	6.777418	0.000011	1.639297e+12	3.449809	0.720851
5	37	0	0.300	0.006847	0.163523	-nan	0.000011	1.648059e+12	3.431823	0.718031
5	38	0	0.300	0.006842	0.135332	-nan	0.000011	1.648447e+12	3.433285	0.719010
5	39	0	0.300	0.006847	0.120755	-nan	0.000011	1.648212e+12	3.430034	0.718360
5	40	0	0.300	0.006843	0.144447	-nan	0.000011	1.645950e+12	3.431987	0.718783
6	1	0	0.300	0.000137	0.009938	0.009938	0.908196	8.558487e+10	2.383382	0.568270
6	2	0	0.300	0.000416	0.014580	0.014630	0.851657	1.691274e+11	3.183266	0.676536
6	3	0	0.300	0.000896	0.019857	0.020039	0.770624	2.489624e+11	4.001296	0.743231
6	4	0	0.300	0.001232	0.020054	0.020190	0.721177	3.305276e+11	3.893410	0.744217
6	5	0	0.300	0.001568	0.020598	0.020718	0.670817	4.129705e+11	3.848532	0.744407
6	6	0	0.300	0.001854	0.020532	0.020656	0.630222	4.942849e+11	3.712318	0.736700
6	7	0	0.300	0.002401	0.023635	0.023798	0.551722	5.718843e+11	3.983879	0.757022
6	8	0	0.300	0.002759	0.024560	0.024738	0.501678	6.538260e+11	3.953666	0.755996
6	9	0	0.300	0.003321	0.027652	0.027888	0.426576	7.268702e+11	4.130222	0.769293
6	10	0	0.300	0.003903	0.031186	0.031483	0.352128	7.992452e+11	4.286199	0.779109
6	11	0	0.300	0.004495	0.035068	0.035454	0.279960	8.687875e+11	4.411494	0.789199
6	12	0	0.300	0.005049	0.039579	0.040104	0.213690	9.336515e+11	4.501638	0.795971
6	13	0	0.300	0.005598	0.045145	0.045815	0.151243	9.937448e+11	4.584318	0.802703
6	14	0	0.300	0.005840	0.046778	0.047655	0.122415	1.064831e+12	4.447650	0.789421
6	15	0	0.300	0.006154	0.050961	0.052163	0.087731	1.128767e+12	4.386379	0.786399
6	16	0	0.300	0.006452	0.056598	0.058278	0.055411	1.184604e+12	4.346745	0.785763
6	17	0	0.300	0.006686	0.063285	0.065617	0.032507	1.235158e+12	4.284536	0.783018
6	18	0	0.300	0.006942	0.078251	0.082812	0.009555	1.253177e+12	4.324708	0.785354
6	19	0	0.300	0.007013	0.091609	0.099400	0.002183	1.274026e+12	4.284743	0.783318
6	20	0	0.300	0.007051	0.110882	0.125941	0.000163	1.275268e+12	4.290452	0.784995
6	21	0	0.300	0.007023	0.117796	0.140377	0.000030	1.317220e+12	4.174371	0.773382
6	22	0	0.300	0.007003	0.123735	0.157102	0.000020	1.354418e+12	4.071157	0.765766
6	23	0	0.300	0.006993	0.127368	0.195209	0.000018	1.380526e+12	4.002392	0.761205
6	24	0	0.300	0.006989	0.121763	0.167062	0.000018	1.381029e+12	4.000811	0.762096
6	25	0	0.300	0.006963	0.136121	0.209336	0.000017	1.426192e+12	3.886005	0.750585
6	26	0	0.300	0.006952	0.143234	0.253442	0.000017	1.452244e+12	3.832019	0.747377
6	27	0	0.300	0.006945	0.163679	0.358386	0.000017	1.453293e+12	3.824105	0.747055
6	28	0	0.300	0.006933	0.142762	0.274328	0.000017	1.488768e+12	3.753802	0.741683
6	29	0	0.300	0.006916	0.150132	0.368695	0.000017	1.512889e+12	3.695532	0.737817
6	30	0	0.300	0.006894	0.136043	0.296611	0.000017	1.560614e+12	3.594376	0.726781
6	31	0	0.300	0.006866	0.157637	0.561809	0.000017	1.607261e+12	3.508741	0.717182
6	32	0	0.300	0.006871	0.158719	0.459603	0.000017	1.608758e+12	3.512239	0.716247
6	33	0	0.300	0.006863	0.169991	0.558049	0.000017	1.606832e+12	3.509856	0.717212
6	34	0	0.300	0.006870	0.168750	0.899592	0.000016	1.606009e+12	3.505726	0.716706
6	35	0	0.300	0.006864	0.156699	0.612707	0.000016	1.607409e+12	3.508323	0.716858
6	36	0	0.300	0.006869	0.224984	1.196301	0.000016	1.608389e+12	3.512017	0.716673
6	37	0	0.300	0.006865	0.184057	0.717542	0.000014	1.608257e+12	3.511539	0.716420
6	38	0	0.300	0.006847	0.228225	1.667053	0.000014	1.647486e+12	3.433749	0.709607
6	39	0	0.300	0.006838	0.241831	4.728448	0.000012	1.660655e+12	3.414452	0.709049
6	40	0	0.300	0.006841	0.185097	1.430732	0.000012	1.658967e+12	3.414098	0.708352
