seed	N	T	F	DRA	D	DSTA	Empty	Transmitted	TPF
2	27	0	0.300	0.004975	0.037330	0.037330	0.160620	2.122674e+12	2.394609
2	28	0	0.300	0.005143	0.040519	0.040519	0.140059	2.178698e+12	2.393653
2	29	0	0.300	0.005317	0.043922	0.043922	0.119591	2.234483e+12	2.394125
2	30	0	0.300	0.005461	0.047664	0.047664	0.101642	2.283356e+12	2.393073
2	31	0	0.300	0.005606	0.051970	0.051971	0.085008	2.328708e+12	2.392798
2	32	0	0.300	0.005743	0.056795	0.056795	0.069768	2.370205e+12	2.393036
2	33	0	0.300	0.005864	0.062062	0.062062	0.056052	2.407593e+12	2.393799
2	34	0	0.300	0.005972	0.067810	0.067811	0.044217	2.439845e+12	2.393137
2	35	0	0.300	0.006071	0.073512	0.073512	0.034196	2.467115e+12	2.390597
2	36	0	0.300	0.006153	0.080646	0.080647	0.025567	2.490612e+12	2.392255
2	37	0	0.300	0.006226	0.087914	0.087916	0.019002	2.508526e+12	2.391325
2	38	0	0.300	0.006283	0.095852	0.095853	0.013771	2.522773e+12	2.391983
2	39	0	0.300	0.006330	0.104683	0.104685	0.009666	2.533989e+12	2.393548
2	40	0	0.300	0.006369	0.113151	0.113153	0.006206	2.543440e+12	2.394107
3	1	0	0.300	0.000137	0.009929	0.009929	0.908105	8.583082e+10	2.381360
3	2	0	0.300	0.000316	0.010278	0.010278	0.876732	1.713153e+11	2.386964
3	3	0	0.300	0.000485	0.010645	0.010645	0.845092	2.575442e+11	2.393098
3	4	0	0.300	0.000674	0.011034	0.011034	0.813897	3.425426e+11	2.391364
3	5	0	0.300	0.000849	0.011413	0.011413	0.782867	4.270960e+11	2.390625
3	6	0	0.300	0.001033	0.011821	0.011821	0.752228	5.105637e+11	2.385998
3	7	0	0.300	0.001204	0.012260	0.012260	0.721282	5.948932e+11	2.387822
3	8	0	0.300	0.001397	0.012807	0.012807	0.689461	6.816180e+11	2.394722
3	9	0	0.300	0.001571	0.013287	0.013287	0.659679	7.627367e+11	2.388905
3	10	0	0.300	0.001769	0.013897	0.013897	0.628708	8.471538e+11	2.390879
3	11	0	0.300	0.001949	0.014439	0.014439	0.598712	9.288715e+11	2.388927
3	12	0	0.300	0.002125	0.015044	0.015044	0.568961	1.009928e+12	2.387316
3	13	0	0.300	0.002328	0.015839	0.015839	0.538292	1.093518e+12	2.390924
3	14	0	0.300	0.002514	0.016583	0.016583	0.508743	1.174029e+12	2.390293
3	15	0	0.300	0.002704	0.017425	0.017425	0.479053	1.254932e+12	2.389820
3	16	0	0.300	0.002903	0.018442	0.018442	0.449352	1.335874e+12	2.390465
3	17	0	0.300	0.003080	0.019244	0.019244	0.421527	1.411654e+12	2.387085
3	18	0	0.300	0.003277	0.020377	0.020377	0.393422	1.488241e+12	2.387978
3	19	0	0.300	0.003474	0.021598	0.021598	0.364549	1.566949e+12	2.390026
3	20	0	0.300	0.003668	0.022963	0.022963	0.336761	1.642673e+12	2.390085
3	21	0	0.300	0.003859	0.024394	0.024394	0.310318	1.714697e+12	2.387935
3	22	0	0.300	0.004045	0.025940	0.025940	0.283437	1.787948e+12	2.389748
3	23	0	0.300	0.004238	0.027820	0.027820	0.257616	1.858318e+12	2.389201
3	24	0	0.300	0.004430	0.029809	0.029809	0.231570	1.929322e+12	2.390694
3	25	0	0.300	0.004620	0.032060	0.032060	0.206761	1.996909e+12	2.391139
3	26	0	0.300	0.004799	0.034549	0.034549	0.183932	2.059108e+12	2.391012
3	27	0	0.300	0.004963	0.037266	0.037266	0.162021	2.118798e+12	2.391218
3	28	0	0.300	0.005141	0.040455	0.040456	0.139554	2.180067e+12	2.392274
3	29	0	0.300	0.005300	0.043791	0.043791	0.120193	2.232795e+12	2.391038
3	30	0	0.300	0.005452	0.047479	0.047479	0.102498	2.281015e+12	2.389298
3	31	0	0.300	0.005598	0.051879	0.051880	0.085355	2.327736e+12	2.391192
3	32	0	0.300	0.005733	0.056539	0.056539	0.070022	2.369533e+12	2.391429
3	33	0	0.300	0.005864	0.061834	0.061834	0.056639	2.405964e+12	2.391155
3	34	0	0.300	0.005973	0.067705	0.067706	0.044597	2.438822e+12	2.390917
3	35	0	0.300	0.006070	0.074045	0.074046	0.034094	2.467450e+12	2.391901
3	36	0	0.300	0.006156	0.080730	0.080730	0.025981	2.489514e+12	2.391028
3	37	0	0.300	0.006225	0.087971	0.087972	0.018935	2.508723e+12	2.390944
3	38	0	0.300	0.006288	0.096242	0.096243	0.013530	2.523466e+12	2.392699
3	39	0	0.300	0.006332	0.104137	0.104139	0.009569	2.534238e+12	2.391861
3	40	0	0.300	0.006366	0.113020	0.113022	0.006395	2.542940e+12	2.393158
4	1	0	0.300	0.000137	0.009934	0.009934	0.908177	8.563699e+10	2.382011
4	2	0	0.300	0.000310	0.010311	0.010311	0.876508	1.719401e+11	2.392622
4	3	0	0.300	0.000492	0.010646	0.010646	0.845336	2.568689e+11	2.389958
4	4	0	0.300	0.000663	0.010981	0.010981	0.814474	3.409598e+11	2.385600
4	5	0	0.300	0.000847	0.011415	0.011416	0.782732	4.274670e+11	2.390277
4	6	0	0.300	0.001029	0.011838	0.011838	0.751703	5.120092e+11	2.391307
4	7	0	0.300	0.001202	0.012250	0.012250	0.721271	5.949256e+11	2.387437
4	8	0	0.300	0.001384	0.012725	0.012725	0.690555	6.786247e+11	2.385692
4	9	0	0.300	0.001570	0.013252	0.013252	0.659729	7.626092e+11	2.386282
4	10	0	0.300	0.001769	0.013886	0.013886	0.628642	8.473329e+11	2.389866
4	11	0	0.300	0.001947	0.014484	0.014484	0.598016	9.307873e+11	2.392008
4	12	0	0.300	0.002132	0.015054	0.015054	0.568874	1.010157e+12	2.384721
4	13	0	0.300	0.002329	0.015823	0.015823	0.537864	1.094688e+12	2.390711
4	14	0	0.300	0.002507	0.016539	0.016539	0.509136	1.172928e+12	2.386309
4	15	0	0.300	0.002714	0.017461	0.017461	0.479222	1.254455e+12	2.387247
4	16	0	0.300	0.002894	0.018379	0.018379	0.450233	1.333456e+12	2.387491
4	17	0	0.300	0.003079	0.019268	0.019268	0.421228	1.412461e+12	2.386427
4	18	0	0.300	0.003277	0.020410	0.020410	0.393070	1.489196e+12	2.386405
4	19	0	0.300	0.003473	0.021562	0.021563	0.365216	1.565074e+12	2.384739
4	20	0	0.300	0.003671	0.022907	0.022907	0.336535	1.643254e+12	2.387147
4	21	0	0.300	0.003862	0.024453	0.024453	0.310208	1.715002e+12	2.388012
4	22	0	0.300	0.004047	0.025940	0.025940	0.283559	1.787591e+12	2.386437
4	23	0	0.300	0.004236	0.027701	0.027701	0.257994	1.857263e+12	2.386258
4	24	0	0.300	0.004420	0.029760	0.029760	0.232540	1.926617e+12	2.387423
4	25	0	0.300	0.004594	0.031824	0.031824	0.209623	1.989027e+12	2.383608
4	26	0	0.300	0.004786	0.034415	0.034415	0.184914	2.056397e+12	2.387069
4	27	0	0.300	0.004959	0.037255	0.037255	0.162874	2.116466e+12	2.388024
4	28	0	0.300	0.005133	0.040377	0.040377	0.141240	2.175411e+12	2.388391
4	29	0	0.300	0.005300	0.043863	0.043864	0.120729	2.231352e+12	2.390640
4	30	0	0.300	0.005446	0.047583	0.047583	0.103207	2.279029e+12	2.388317
4	31	0	0.300	0.005606	0.051909	0.051909	0.085247	2.328003e+12	2.390388
4	32	0	0.300	0.005734	0.056533	0.056533	0.070238	2.368891e+12	2.389395
4	33	0	0.300	0.005856	0.061629	0.061630	0.056678	2.405802e+12	2.387371
4	34	0	0.300	0.005963	0.067112	0.067113	0.045397	2.436499e+12	2.386849
4	35	0	0.300	0.006064	0.073818	0.073819	0.034368	2.466643e+12	2.390013
4	36	0	0.300	0.006156	0.080644	0.080645	0.025740	2.490145e+12	2.390039
4	37	0	0.300	0.006223	0.088101	0.088103	0.019214	2.507947e+12	2.389456
4	38	0	0.300	0.006283	0.095849	0.095851	0.013711	2.522927e+12	2.389562
4	39	0	0.300	0.006327	0.103386	0.103387	0.009767	2.533632e+12	2.387137
4	40	0	0.300	0.006369	0.112693	0.112694	0.006312	2.543102e+12	2.390840
5	1	0	0.300	0.000137	0.009931	0.009931	0.908241	8.545730e+10	2.384011
5	2	0	0.300	0.000313	0.010319	0.010319	0.876763	1.712385e+11	2.393822
5	3	0	0.300	0.000483	0.010604	0.010604	0.845613	2.561127e+11	2.387462
5	4	0	0.300	0.000667	0.010996	0.010996	0.814417	3.411146e+11	2.388092
5	5	0	0.300	0.000844	0.011421	0.011420	0.783212	4.261559e+11	2.391063
5	6	0	0.300	0.001024	0.011826	0.011826	0.752165	5.107568e+11	2.390285
5	7	0	0.300	0.001203	0.012283	0.012283	0.721107	5.953812e+11	2.390873
5	8	0	0.300	0.001390	0.012776	0.012776	0.690371	6.791303e+11	2.390039
5	9	0	0.300	0.001581	0.013337	0.013337	0.658832	7.650880e+11	2.394290
5	10	0	0.300	0.001759	0.013833	0.013833	0.629664	8.445477e+11	2.387868
5	11	0	0.300	0.001947	0.014420	0.014420	0.599104	9.278183e+11	2.387069
5	12	0	0.300	0.002131	0.015070	0.015070	0.568947	1.009995e+12	2.390032
5	13	0	0.300	0.002322	0.015780	0.015780	0.539048	1.091458e+12	2.388129
5	14	0	0.300	0.002514	0.016566	0.016566	0.509052	1.173186e+12	2.388562
5	15	0	0.300	0.002706	0.017384	0.017384	0.478927	1.255294e+12	2.391370
5	16	0	0.300	0.002898	0.018345	0.018345	0.450320	1.333240e+12	2.390638
5	17	0	0.300	0.003094	0.019394	0.019394	0.420805	1.413673e+12	2.392138
5	18	0	0.300	0.003285	0.020430	0.020430	0.392824	1.489907e+12	2.391261
5	19	0	0.300	0.003471	0.021614	0.021614	0.364651	1.566673e+12	2.391714
5	20	0	0.300	0.003659	0.022884	0.022884	0.337447	1.640791e+12	2.388239
5	21	0	0.300	0.003860	0.024388	0.024388	0.309879	1.715925e+12	2.390384
5	22	0	0.300	0.004040	0.025857	0.025857	0.283827	1.786873e+12	2.388247
5	23	0	0.300	0.004235	0.027795	0.027795	0.256900	1.860291e+12	2.391710
5	24	0	0.300	0.004419	0.029695	0.029696	0.232791	1.925959e+12	2.389006
5	25	0	0.300	0.004591	0.031814	0.031814	0.209011	1.990717e+12	2.386936
5	26	0	0.300	0.004784	0.034364	0.034364	0.184489	2.057571e+12	2.390206
5	27	0	0.300	0.004955	0.037128	0.037128	0.162509	2.117458e+12	2.388780
5	28	0	0.300	0.005135	0.040392	0.040392	0.141442	2.174888e+12	2.390865
5	29	0	0.300	0.005298	0.043617	0.043617	0.120962	2.230673e+12	2.390461
5	30	0	0.300	0.005449	0.047342	0.047342	0.103065	2.279438e+12	2.388752
5	31	0	0.300	0.005601	0.051813	0.051813	0.085445	2.327496e+12	2.391497
5	32	0	0.300	0.005732	0.056433	0.056433	0.070481	2.368243e+12	2.389266
5	33	0	0.300	0.005851	0.061581	0.061582	0.057264	2.404215e+12	2.388767
5	34	0	0.300	0.005962	0.067324	0.067324	0.045139	2.437288e+12	2.389724
5	35	0	0.300	0.006069	0.073908	0.073908	0.034516	2.466251e+12	2.392575
5	36	0	0.300	0.006157	0.080576	0.080576	0.026334	2.488549e+12	2.390867
5	37	0	0.300	0.006225	0.087827	0.087828	0.019184	2.508032e+12	2.391892
5	38	0	0.300	0.006282	0.095789	0.095790	0.013954	2.522288e+12	2.391673
5	39	0	0.300	0.006325	0.103988	0.103988	0.009979	2.533120e+12	2.390582
5	40	0	0.300	0.006361	0.112417	0.112418	0.006833	2.541675e+12	2.389822
6	1	0	0.300	0.000137	0.009938	0.009938	0.908196	8.558487e+10	2.383382
6	2	0	0.300	0.000313	0.010324	0.010324	0.876702	1.714110e+11	2.394258
6	3	0	0.300	0.000485	0.010645	0.010645	0.845352	2.568335e+11	2.390996
6	4	0	0.300	0.000671	0.011042	0.011041	0.814246	3.415985e+11	2.389765
6	5	0	0.300	0.000840	0.011412	0.011412	0.782975	4.268096e+11	2.391743
6	6	0	0.300	0.001019	0.011800	0.011800	0.752486	5.098754e+11	2.385452
6	7	0	0.300	0.001202	0.012320	0.012320	0.721052	5.955519e+11	2.391040
6	8	0	0.300	0.001395	0.012824	0.012824	0.689974	6.802405e+11	2.392592
6	9	0	0.300	0.001567	0.013317	0.013317	0.659299	7.638194e+11	2.392346
6	10	0	0.300	0.001753	0.013858	0.013858	0.628785	8.469688e+11	2.392281
6	11	0	0.300	0.001946	0.014489	0.014488	0.598309	9.300091e+11	2.392849
6	12	0	0.300	0.002134	0.015171	0.015171	0.567831	1.013052e+12	2.393459
6	13	0	0.300	0.002328	0.015867	0.015867	0.538054	1.094217e+12	2.393718
6	14	0	0.300	0.002513	0.016623	0.016623	0.508968	1.173436e+12	2.389955
6	15	0	0.300	0.002697	0.017364	0.017364	0.479771	1.252966e+12	2.388852
6	16	0	0.300	0.002896	0.018397	0.018397	0.449563	1.335324e+12	2.394141
6	17	0	0.300	0.003092	0.019357	0.019357	0.420860	1.413551e+12	2.392800
6	18	0	0.300	0.003288	0.020471	0.020471	0.392457	1.490916e+12	2.391781
6	19	0	0.300	0.003463	0.021630	0.021630	0.364576	1.566887e+12	2.390769
6	20	0	0.300	0.003670	0.023018	0.023018	0.336784	1.642608e+12	2.391710
6	21	0	0.300	0.003875	0.024627	0.024627	0.309095	1.718083e+12	2.393153
6	22	0	0.300	0.004050	0.026005	0.026005	0.283484	1.787862e+12	2.390140
6	23	0	0.300	0.004235	0.027856	0.027856	0.257462	1.858784e+12	2.390863
6	24	0	0.300	0.004435	0.029892	0.029892	0.231810	1.928692e+12	2.391077
6	25	0	0.300	0.004604	0.032025	0.032025	0.208586	1.991952e+12	2.388912
6	26	0	0.300	0.004790	0.034521	0.034522	0.184734	2.056934e+12	2.388738
6	27	0	0.300	0.004969	0.037334	0.037334	0.161978	2.118959e+12	2.391128
6	28	0	0.300	0.005136	0.040452	0.040452	0.140457	2.177630e+12	2.392085
6	29	0	0.300	0.005298	0.043733	0.043733	0.120945	2.230771e+12	2.390299
6	30	0	0.300	0.005438	0.047425	0.047425	0.103619	2.277941e+12	2.387017
6	31	0	0.300	0.005595	0.051687	0.051687	0.086278	2.325191e+12	2.388207
6	32	0	0.300	0.005734	0.056682	0.056682	0.070496	2.368242e+12	2.391110
6	33	0	0.300	0.005854	0.061912	0.061913	0.056831	2.405483e+12	2.391371
6	34	0	0.300	0.005955	0.067312	0.067313	0.045563	2.436133e+12	2.388805
6	35	0	0.300	0.006062	0.073806	0.073807	0.034887	2.465243e+12	2.390103
6	36	0	0.300	0.006154	0.080573	0.080574	0.025945	2.489620e+12	2.391074
6	37	0	0.300	0.006222	0.087498	0.087499	0.019253	2.507818e+12	2.388653
6	38	0	0.300	0.006278	0.095326	0.095327	0.014246	2.521479e+12	2.388414
6	39	0	0.300	0.006324	0.103324	0.103325	0.010050	2.532876e+12	2.387364
6	40	0	0.300	0.006363	0.113058	0.113060	0.006657	2.542217e+12	2.392539
