seed	N	T	F	DRA	D	DSTA	Empty	Transmitted	TPF
1	27	0	0.300	0.005500	0.031218	0.031252	0.124061	2.157037e+12	3.054824
1	28	0	0.300	0.005737	0.033918	0.033968	0.098274	2.221168e+12	3.115157
1	29	0	0.300	0.006042	0.039167	0.039274	0.073023	2.262964e+12	3.352202
1	30	0	0.300	0.006268	0.043600	0.043777	0.051905	2.308276e+12	3.480481
1	31	0	0.300	0.006566	0.053226	0.053623	0.031150	2.320853e+12	3.928164
1	32	0	0.300	0.006821	0.065650	0.066488	0.015795	2.307578e+12	4.526801
1	33	0	0.300	0.006967	0.077313	0.078689	0.007645	2.298012e+12	4.965568
1	34	0	0.300	0.007082	0.091172	0.093799	0.002577	2.281079e+12	5.455556
1	35	0	0.300	0.007155	0.109342	0.113888	0.000627	2.243768e+12	6.162625
1	36	0	0.300	0.007203	0.125413	0.132842	0.000169	2.215412e+12	6.706372
1	37	0	0.300	0.007304	0.155894	0.168707	0.000011	2.119528e+12	8.168136
1	38	0	0.300	0.007369	0.184970	0.204170	0.000011	2.038117e+12	9.384561
1	39	0	0.300	0.007403	0.204096	0.232755	0.000011	2.003073e+12	10.039571
1	40	0	0.300	0.007450	0.228306	0.268017	0.000011	1.958664e+12	10.840811
2	1	0	0.300	0.000137	0.010022	0.010022	0.907900	8.640158e+10	2.398330
2	2	0	0.300	0.000313	0.010286	0.010286	0.876224	1.727195e+11	2.400592
2	3	0	0.300	0.000487	0.010555	0.010555	0.844546	2.590439e+11	2.402593
2	4	0	0.300	0.000678	0.010858	0.010858	0.813053	3.448592e+11	2.400070
2	5	0	0.300	0.000853	0.011143	0.011143	0.781678	4.303386e+11	2.401923
2	6	0	0.300	0.001040	0.011578	0.011578	0.750305	5.148282e+11	2.428790
2	7	0	0.300	0.001211	0.011920	0.011920	0.719126	5.993480e+11	2.438933
2	8	0	0.300	0.001405	0.012304	0.012304	0.687945	6.839129e+11	2.443720
2	9	0	0.300	0.001591	0.012642	0.012642	0.657586	7.662292e+11	2.439951
2	10	0	0.300	0.001777	0.013059	0.013059	0.626571	8.500746e+11	2.449081
2	11	0	0.300	0.001982	0.013706	0.013706	0.594920	9.334632e+11	2.493986
2	12	0	0.300	0.002179	0.014181	0.014182	0.563733	1.017589e+12	2.499575
2	13	0	0.300	0.002371	0.014676	0.014677	0.533539	1.098444e+12	2.513667
2	14	0	0.300	0.002577	0.015224	0.015225	0.502621	1.181294e+12	2.527591
2	15	0	0.300	0.002773	0.015776	0.015776	0.472225	1.262557e+12	2.536343
2	16	0	0.300	0.002974	0.016394	0.016395	0.441787	1.343771e+12	2.552094
2	17	0	0.300	0.003188	0.017133	0.017135	0.410566	1.427157e+12	2.568470
2	18	0	0.300	0.003404	0.017851	0.017853	0.380836	1.506346e+12	2.580685
2	19	0	0.300	0.003615	0.018661	0.018665	0.350909	1.585495e+12	2.596058
2	20	0	0.300	0.003828	0.019529	0.019532	0.321383	1.662741e+12	2.624688
2	21	0	0.300	0.004056	0.020614	0.020619	0.291158	1.741244e+12	2.660044
2	22	0	0.300	0.004282	0.021864	0.021871	0.261667	1.818029e+12	2.701656
2	23	0	0.300	0.004499	0.022991	0.023003	0.233864	1.889770e+12	2.732209
2	24	0	0.300	0.004744	0.024601	0.024616	0.204859	1.962887e+12	2.794150
2	25	0	0.300	0.004986	0.026379	0.026400	0.175991	2.035751e+12	2.853893
2	26	0	0.300	0.005215	0.028235	0.028265	0.149572	2.103484e+12	2.891818
2	27	0	0.300	0.005440	0.030527	0.030572	0.124778	2.164477e+12	2.965037
2	28	0	0.300	0.005676	0.033306	0.033358	0.099473	2.227075e+12	3.054548
2	29	0	0.300	0.005909	0.036727	0.036819	0.076612	2.279928e+12	3.154196
2	30	0	0.300	0.006159	0.041595	0.041748	0.053306	2.332055e+12	3.295177
2	31	0	0.300	0.006349	0.046321	0.046567	0.035972	2.371105e+12	3.389926
2	32	0	0.300	0.006524	0.053843	0.054324	0.021168	2.390892e+12	3.634723
2	33	0	0.300	0.006685	0.062988	0.063856	0.010458	2.400537e+12	3.902793
2	34	0	0.300	0.006790	0.074054	0.075774	0.004256	2.395016e+12	4.238933
2	35	0	0.300	0.006961	0.095195	0.099179	0.000785	2.327543e+12	5.142618
2	36	0	0.300	0.007112	0.122401	0.130426	0.000118	2.233479e+12	6.386883
2	37	0	0.300	0.007151	0.139248	0.151709	0.000030	2.208195e+12	6.897347
2	38	0	0.300	0.007185	0.155481	0.173579	0.000017	2.181744e+12	7.387787
2	39	0	0.300	0.007244	0.176774	0.200303	0.000013	2.135777e+12	8.147774
2	40	0	0.300	0.007273	0.193199	0.224601	0.000018	2.115954e+12	8.454442
3	1	0	0.300	0.000137	0.009929	0.009929	0.908105	8.583082e+10	2.381360
3	2	0	0.300	0.000315	0.010353	0.010353	0.876527	1.715947e+11	2.423730
3	3	0	0.300	0.000492	0.010682	0.010682	0.844911	2.574438e+11	2.437793
3	4	0	0.300	0.000681	0.011084	0.011084	0.813355	3.427496e+11	2.464504
3	5	0	0.300	0.000847	0.011337	0.011337	0.782563	4.263233e+11	2.457517
3	6	0	0.300	0.001035	0.011667	0.011667	0.751328	5.109752e+11	2.458851
3	7	0	0.300	0.001215	0.012027	0.012027	0.719766	5.962962e+11	2.468678
3	8	0	0.300	0.001413	0.012478	0.012479	0.688626	6.800434e+11	2.489657
3	9	0	0.300	0.001600	0.012893	0.012893	0.657936	7.625347e+11	2.507331
3	10	0	0.300	0.001783	0.013343	0.013343	0.626575	8.467804e+11	2.526103
3	11	0	0.300	0.001982	0.013846	0.013847	0.595200	9.309716e+11	2.545531
3	12	0	0.300	0.002188	0.014368	0.014368	0.564333	1.013746e+12	2.559389
3	13	0	0.300	0.002372	0.014836	0.014836	0.533339	1.097023e+12	2.563083
3	14	0	0.300	0.002570	0.015394	0.015394	0.502680	1.178793e+12	2.578674
3	15	0	0.300	0.002785	0.015972	0.015972	0.472073	1.261011e+12	2.586288
3	16	0	0.300	0.002986	0.016599	0.016601	0.441347	1.342964e+12	2.596866
3	17	0	0.300	0.003194	0.017243	0.017245	0.411444	1.422661e+12	2.607112
3	18	0	0.300	0.003432	0.018316	0.018318	0.380468	1.500098e+12	2.672884
3	19	0	0.300	0.003679	0.019566	0.019569	0.348625	1.578302e+12	2.746287
3	20	0	0.300	0.003898	0.020523	0.020527	0.317968	1.658152e+12	2.765292
3	21	0	0.300	0.004117	0.021474	0.021482	0.289804	1.731466e+12	2.783946
3	22	0	0.300	0.004350	0.022709	0.022719	0.259649	1.809688e+12	2.813757
3	23	0	0.300	0.004585	0.024107	0.024122	0.230431	1.883768e+12	2.847397
3	24	0	0.300	0.004819	0.025667	0.025688	0.202040	1.955367e+12	2.893967
3	25	0	0.300	0.005056	0.027429	0.027457	0.174617	2.023562e+12	2.933991
3	26	0	0.300	0.005317	0.029847	0.029891	0.145584	2.094736e+12	3.013098
3	27	0	0.300	0.005538	0.031851	0.031903	0.121233	2.154779e+12	3.055277
3	28	0	0.300	0.005775	0.034901	0.034988	0.096474	2.213393e+12	3.146765
3	29	0	0.300	0.006020	0.038638	0.038765	0.072939	2.266606e+12	3.271623
3	30	0	0.300	0.006260	0.043515	0.043731	0.051575	2.312762e+12	3.408657
3	31	0	0.300	0.006534	0.051785	0.052224	0.032038	2.328750e+12	3.742358
3	32	0	0.300	0.006722	0.059463	0.060182	0.018252	2.347862e+12	3.968971
3	33	0	0.300	0.006879	0.069802	0.071200	0.008535	2.353379e+12	4.269338
3	34	0	0.300	0.006997	0.082886	0.085225	0.002973	2.336686e+12	4.780793
3	35	0	0.300	0.007080	0.098579	0.102692	0.000656	2.309645e+12	5.320506
3	36	0	0.300	0.007142	0.117158	0.123455	0.000110	2.263565e+12	6.062292
3	37	0	0.300	0.007183	0.134383	0.143274	0.000020	2.226513e+12	6.778469
3	38	0	0.300	0.007214	0.150975	0.163278	0.000017	2.200765e+12	7.306344
3	39	0	0.300	0.007244	0.166401	0.185048	0.000012	2.175696e+12	7.812829
3	40	0	0.300	0.007358	0.199495	0.229804	0.000013	2.068206e+12	9.413569
4	1	0	0.300	0.000137	0.009934	0.009934	0.908177	8.563699e+10	2.382011
4	2	0	0.300	0.000312	0.010250	0.010250	0.876493	1.719798e+11	2.393182
4	3	0	0.300	0.000488	0.010511	0.010511	0.845159	2.573548e+11	2.393065
4	4	0	0.300	0.000661	0.010750	0.010750	0.814324	3.413413e+11	2.387251
4	5	0	0.300	0.000842	0.011176	0.011176	0.782680	4.270886e+11	2.422271
4	6	0	0.300	0.001033	0.011650	0.011650	0.751282	5.113084e+11	2.460535
4	7	0	0.300	0.001216	0.012033	0.012033	0.719685	5.968355e+11	2.473236
4	8	0	0.300	0.001399	0.012319	0.012319	0.689705	6.781759e+11	2.462171
4	9	0	0.300	0.001592	0.012732	0.012732	0.657937	7.643076e+11	2.468349
4	10	0	0.300	0.001777	0.013112	0.013113	0.626994	8.481912e+11	2.469771
4	11	0	0.300	0.001977	0.013705	0.013705	0.595569	9.309587e+11	2.509769
4	12	0	0.300	0.002182	0.014246	0.014247	0.565233	1.012122e+12	2.528936
4	13	0	0.300	0.002375	0.014731	0.014731	0.533689	1.097016e+12	2.535885
4	14	0	0.300	0.002579	0.015312	0.015313	0.502614	1.179988e+12	2.554164
4	15	0	0.300	0.002768	0.015859	0.015860	0.471995	1.261966e+12	2.564782
4	16	0	0.300	0.002980	0.016511	0.016512	0.442150	1.341224e+12	2.581369
4	17	0	0.300	0.003192	0.017247	0.017248	0.411144	1.423433e+12	2.605973
4	18	0	0.300	0.003406	0.017990	0.017991	0.381918	1.500967e+12	2.625892
4	19	0	0.300	0.003657	0.019246	0.019248	0.349887	1.579656e+12	2.705223
4	20	0	0.300	0.003869	0.020130	0.020133	0.320227	1.657389e+12	2.724327
4	21	0	0.300	0.004082	0.021090	0.021095	0.291212	1.733228e+12	2.743021
4	22	0	0.300	0.004330	0.022374	0.022380	0.260773	1.811402e+12	2.786408
4	23	0	0.300	0.004561	0.023735	0.023742	0.232815	1.882969e+12	2.828799
4	24	0	0.300	0.004785	0.025193	0.025207	0.204683	1.954343e+12	2.870091
4	25	0	0.300	0.005035	0.026951	0.026971	0.175926	2.027666e+12	2.914989
4	26	0	0.300	0.005267	0.028917	0.028946	0.149868	2.092890e+12	2.971902
4	27	0	0.300	0.005507	0.031241	0.031277	0.123308	2.157399e+12	3.043984
4	28	0	0.300	0.005821	0.035565	0.035644	0.095334	2.210008e+12	3.239200
4	29	0	0.300	0.006099	0.040684	0.040842	0.070782	2.249169e+12	3.463057
4	30	0	0.300	0.006329	0.045868	0.046132	0.049788	2.293041e+12	3.609340
4	31	0	0.300	0.006553	0.052478	0.052894	0.031841	2.322353e+12	3.845919
4	32	0	0.300	0.006732	0.060305	0.060991	0.018337	2.340431e+12	4.077558
4	33	0	0.300	0.006888	0.070815	0.071951	0.008587	2.342156e+12	4.458469
4	34	0	0.300	0.007005	0.084040	0.086000	0.003117	2.324859e+12	4.994960
4	35	0	0.300	0.007093	0.102532	0.105769	0.000533	2.282869e+12	5.817855
4	36	0	0.300	0.007150	0.119692	0.124472	0.000085	2.244960e+12	6.588824
4	37	0	0.300	0.007198	0.138746	0.145059	0.000019	2.203136e+12	7.448308
4	38	0	0.300	0.007255	0.158729	0.166810	0.000014	2.159712e+12	8.367141
4	39	0	0.300	0.007283	0.173756	0.185342	0.000012	2.142415e+12	8.828222
4	40	0	0.300	0.007304	0.187966	0.202314	0.000011	2.128016e+12	9.182710
5	1	0	0.300	0.000137	0.009931	0.009931	0.908241	8.545730e+10	2.384011
5	2	0	0.300	0.000314	0.010236	0.010236	0.876824	1.710709e+11	2.391523
5	3	0	0.300	0.000478	0.010444	0.010444	0.845671	2.559501e+11	2.385414
5	4	0	0.300	0.000656	0.010752	0.010752	0.814316	3.413837e+11	2.389590
5	5	0	0.300	0.000848	0.011079	0.011079	0.782821	4.271967e+11	2.392766
5	6	0	0.300	0.001025	0.011409	0.011409	0.751974	5.110372e+11	2.400292
5	7	0	0.300	0.001196	0.011703	0.011703	0.721088	5.951425e+11	2.398798
5	8	0	0.300	0.001387	0.012096	0.012096	0.689338	6.815974e+11	2.405894
5	9	0	0.300	0.001581	0.012473	0.012473	0.658337	7.657784e+11	2.413446
5	10	0	0.300	0.001767	0.012870	0.012871	0.628117	8.477659e+11	2.420924
5	11	0	0.300	0.001949	0.013237	0.013238	0.597961	9.295131e+11	2.423685
5	12	0	0.300	0.002139	0.013753	0.013754	0.565926	1.016337e+12	2.440882
5	13	0	0.300	0.002329	0.014158	0.014159	0.536073	1.097446e+12	2.439456
5	14	0	0.300	0.002525	0.014681	0.014682	0.505455	1.180508e+12	2.445817
5	15	0	0.300	0.002722	0.015203	0.015204	0.474547	1.264335e+12	2.452889
5	16	0	0.300	0.002919	0.015738	0.015739	0.445296	1.343527e+12	2.457471
5	17	0	0.300	0.003130	0.016386	0.016388	0.415030	1.425447e+12	2.465550
5	18	0	0.300	0.003325	0.016995	0.016997	0.385156	1.506315e+12	2.472100
5	19	0	0.300	0.003566	0.018197	0.018199	0.353682	1.584469e+12	2.541896
5	20	0	0.300	0.003776	0.019073	0.019078	0.323907	1.663287e+12	2.567653
5	21	0	0.300	0.004024	0.020425	0.020431	0.293710	1.736501e+12	2.639897
5	22	0	0.300	0.004265	0.021623	0.021630	0.264072	1.813653e+12	2.678524
5	23	0	0.300	0.004476	0.022743	0.022754	0.235791	1.887497e+12	2.700696
5	24	0	0.300	0.004717	0.024181	0.024195	0.206504	1.963885e+12	2.732077
5	25	0	0.300	0.004937	0.025626	0.025647	0.179615	2.033656e+12	2.758180
5	26	0	0.300	0.005163	0.027386	0.027415	0.152939	2.102858e+12	2.788426
5	27	0	0.300	0.005408	0.029713	0.029757	0.126075	2.169663e+12	2.861464
5	28	0	0.300	0.005639	0.032205	0.032269	0.101196	2.232939e+12	2.905952
5	29	0	0.300	0.005856	0.035196	0.035295	0.078447	2.289208e+12	2.962542
5	30	0	0.300	0.006091	0.039337	0.039489	0.056329	2.340882e+12	3.071708
5	31	0	0.300	0.006276	0.043821	0.044076	0.038613	2.382868e+12	3.148093
5	32	0	0.300	0.006455	0.049731	0.050162	0.023227	2.417286e+12	3.251977
5	33	0	0.300	0.006678	0.060618	0.061631	0.010790	2.414522e+12	3.578360
5	34	0	0.300	0.006797	0.071039	0.072904	0.004558	2.411935e+12	3.836542
5	35	0	0.300	0.006879	0.083745	0.087066	0.001357	2.399811e+12	4.173821
5	36	0	0.300	0.006920	0.095497	0.101518	0.000277	2.388982e+12	4.373457
5	37	0	0.300	0.006945	0.107879	0.118250	0.000061	2.375966e+12	4.608544
5	38	0	0.300	0.006984	0.123872	0.139604	0.000011	2.348456e+12	5.084831
5	39	0	0.300	0.007018	0.137483	0.158064	0.000011	2.326629e+12	5.533388
5	40	0	0.300	0.007049	0.151169	0.176729	0.000011	2.301989e+12	6.040394
6	1	0	0.300	0.000137	0.009938	0.009938	0.908196	8.558487e+10	2.383382
6	2	0	0.300	0.000315	0.010314	0.010314	0.876574	1.716561e+11	2.406162
6	3	0	0.300	0.000493	0.010635	0.010635	0.845211	2.567989e+11	2.421400
6	4	0	0.300	0.000669	0.010919	0.010919	0.813874	3.420178e+11	2.420043
6	5	0	0.300	0.000853	0.011215	0.011215	0.782809	4.264824e+11	2.418470
6	6	0	0.300	0.001033	0.011534	0.011534	0.751534	5.114249e+11	2.418298
6	7	0	0.300	0.001215	0.011903	0.011903	0.720358	5.958490e+11	2.431177
6	8	0	0.300	0.001399	0.012263	0.012264	0.688590	6.821349e+11	2.435178
6	9	0	0.300	0.001583	0.012642	0.012642	0.657896	7.652477e+11	2.440916
6	10	0	0.300	0.001781	0.013123	0.013123	0.625892	8.518218e+11	2.459359
6	11	0	0.300	0.001974	0.013546	0.013546	0.595893	9.327093e+11	2.464707
6	12	0	0.300	0.002157	0.013966	0.013966	0.565212	1.015585e+12	2.470218
6	13	0	0.300	0.002356	0.014476	0.014477	0.534904	1.097244e+12	2.481067
6	14	0	0.300	0.002565	0.015119	0.015120	0.503339	1.181407e+12	2.521064
6	15	0	0.300	0.002747	0.015616	0.015617	0.473263	1.262348e+12	2.523102
6	16	0	0.300	0.002954	0.016194	0.016196	0.443221	1.343370e+12	2.529061
6	17	0	0.300	0.003172	0.016875	0.016876	0.412499	1.425874e+12	2.540388
6	18	0	0.300	0.003368	0.017585	0.017587	0.382792	1.504917e+12	2.560292
6	19	0	0.300	0.003595	0.018401	0.018403	0.352259	1.586731e+12	2.574270
6	20	0	0.300	0.003808	0.019234	0.019236	0.323184	1.664007e+12	2.594210
6	21	0	0.300	0.004023	0.020280	0.020283	0.293746	1.740859e+12	2.641790
6	22	0	0.300	0.004240	0.021279	0.021285	0.265124	1.816984e+12	2.657755
6	23	0	0.300	0.004455	0.022411	0.022420	0.236281	1.893315e+12	2.682632
6	24	0	0.300	0.004686	0.023807	0.023817	0.208315	1.966008e+12	2.721674
6	25	0	0.300	0.004926	0.025540	0.025556	0.179853	2.038555e+12	2.790588
6	26	0	0.300	0.005141	0.027174	0.027197	0.153921	2.106271e+12	2.822453
6	27	0	0.300	0.005365	0.029231	0.029262	0.128992	2.169097e+12	2.880802
6	28	0	0.300	0.005611	0.031867	0.031914	0.102326	2.237552e+12	2.939574
6	29	0	0.300	0.005823	0.034824	0.034900	0.079737	2.294282e+12	3.002578
6	30	0	0.300	0.006122	0.040393	0.040555	0.055472	2.334289e+12	3.209046
6	31	0	0.300	0.007376	0.190218	0.253073	0.000017	1.640569e+12	7.244776
6	32	0	0.300	0.007415	0.199143	0.221651	0.000017	1.636612e+12	7.876805
6	33	0	0.300	0.007462	0.205632	0.234945	0.000017	1.630300e+12	8.220872
6	34	0	0.300	0.007500	0.228995	0.249438	0.000016	1.620757e+12	8.796286
6	35	0	0.300	0.007539	0.234999	0.258711	0.000016	1.609046e+12	9.220586
6	36	0	0.300	0.007571	0.251364	0.296301	0.000016	1.599633e+12	9.151869
