seed	N	T	F	DRA	D	DSTA	Empty	Transmitted	TPF
2	3	0	0.300	0.000966	0.022595	0.022720	0.756003	2.479015e+11	4.405622
2	4	0	0.300	0.001365	0.023718	0.023872	0.700522	3.300353e+11	4.436416
2	5	0	0.300	0.001697	0.024363	0.024517	0.652130	4.101881e+11	4.419055
2	6	0	0.300	0.001929	0.023294	0.023527	0.622117	4.938262e+11	4.084923
2	7	0	0.300	0.002442	0.026456	0.026732	0.554095	5.686707e+11	4.499686
2	8	0	0.300	0.002783	0.027955	0.028254	0.507165	6.477903e+11	4.595257
2	9	0	0.300	0.003125	0.029463	0.029823	0.463191	7.255027e+11	4.773958
2	10	0	0.300	0.003606	0.032766	0.033184	0.403131	7.984896e+11	5.127644
2	11	0	0.300	0.003803	0.032689	0.033260	0.378040	8.768542e+11	4.913313
2	12	0	0.300	0.004113	0.034551	0.035184	0.338980	9.509041e+11	5.109910
2	13	0	0.300	0.004591	0.038961	0.040028	0.282072	1.018336e+12	5.443688
2	14	0	0.300	0.005048	0.044162	0.045893	0.230863	1.073963e+12	5.882463
2	15	0	0.300	0.005355	0.047460	0.049677	0.197496	1.143395e+12	6.157283
2	16	0	0.300	0.005730	0.052742	0.055782	0.158015	1.199351e+12	6.647900
2	17	0	0.300	0.005982	0.056393	0.060199	0.131134	1.261912e+12	6.961261
2	18	0	0.300	0.006214	0.060434	0.065201	0.109118	1.317617e+12	7.338527
2	19	0	0.300	0.006431	0.064531	0.070492	0.088367	1.374100e+12	7.759824
2	20	0	0.300	0.006553	0.067838	0.075215	0.073818	1.436024e+12	7.788112
2	21	0	0.300	0.006664	0.070702	0.079888	0.061202	1.493370e+12	7.751035
2	22	0	0.300	0.006870	0.077788	0.089332	0.043953	1.534072e+12	8.452117
2	23	0	0.300	0.006953	0.081734	0.095810	0.034880	1.589412e+12	8.455416
2	24	0	0.300	0.007090	0.088232	0.105269	0.025094	1.626861e+12	9.088998
2	25	0	0.300	0.007195	0.095799	0.115786	0.017173	1.661785e+12	9.822400
2	26	0	0.300	0.007266	0.101781	0.126357	0.012472	1.703561e+12	10.274445
2	27	0	0.300	0.007337	0.110381	0.141678	0.007939	1.726101e+12	10.996900
2	28	0	0.300	0.007390	0.120073	0.159619	0.004879	1.750508e+12	11.833982
2	29	0	0.300	0.007428	0.127911	0.174730	0.002950	1.776751e+12	12.434258
2	30	0	0.300	0.007463	0.135697	0.191019	0.001979	1.800606e+12	12.999958
2	31	0	0.300	0.007482	0.143425	0.208965	0.001159	1.828415e+12	13.526259
2	32	0	0.300	0.007459	0.148952	0.228663	0.000797	1.867113e+12	13.196988
2	33	0	0.300	0.007466	0.157550	0.244369	0.000512	1.882580e+12	13.820047
2	34	0	0.300	0.007446	0.164714	0.271856	0.000306	1.910392e+12	13.405554
2	35	0	0.300	0.007407	0.169330	0.298603	0.000215	1.945549e+12	12.908253
2	36	0	0.300	0.007368	0.174796	0.329854	0.000124	1.979178e+12	12.393785
2	37	0	0.300	0.007372	0.183987	0.381865	0.000074	1.994015e+12	12.261005
2	38	0	0.300	0.007375	0.193970	0.447584	0.000055	2.006432e+12	11.988721
2	39	0	0.300	0.007378	0.204701	0.514294	0.000040	2.013549e+12	12.014639
2	40	0	0.300	0.007377	0.215230	0.630918	0.000018	2.020112e+12	11.446505
3	1	0	0.300	0.000137	0.009929	0.009929	0.908105	8.583082e+10	2.381360
3	2	0	0.300	0.000523	0.019167	0.019412	0.826228	1.667388e+11	4.005303
3	3	0	0.300	0.000752	0.016776	0.017015	0.795511	2.513757e+11	3.449612
3	4	0	0.300	0.001275	0.020890	0.021192	0.718968	3.307435e+11	4.054972
3	5	0	0.300	0.001582	0.021570	0.021860	0.671363	4.117478e+11	4.016994
3	6	0	0.300	0.001940	0.022764	0.023054	0.622418	4.950279e+11	4.060892
3	7	0	0.300	0.002168	0.022644	0.022941	0.587872	5.748089e+11	3.869505
3	8	0	0.300	0.002707	0.026211	0.026674	0.516715	6.512637e+11	4.236046
3	9	0	0.300	0.003202	0.029525	0.030087	0.452329	7.224434e+11	4.596134
3	10	0	0.300	0.003667	0.032787	0.033520	0.392237	7.958224e+11	4.913020
3	11	0	0.300	0.004123	0.036160	0.037053	0.339322	8.644711e+11	5.210833
3	12	0	0.300	0.004561	0.039788	0.040864	0.287538	9.361838e+11	5.535630
3	13	0	0.300	0.004778	0.041110	0.042435	0.258246	1.009275e+12	5.398131
3	14	0	0.300	0.005157	0.044938	0.046559	0.217474	1.073895e+12	5.762620
3	15	0	0.300	0.005472	0.048558	0.050539	0.183158	1.138388e+12	6.052326
3	16	0	0.300	0.005664	0.050998	0.053584	0.160119	1.205051e+12	6.006776
3	17	0	0.300	0.005943	0.055337	0.058620	0.131896	1.263017e+12	6.315994
3	18	0	0.300	0.006051	0.056789	0.060805	0.117900	1.332226e+12	6.205471
3	19	0	0.300	0.006166	0.058042	0.062935	0.103270	1.399182e+12	6.072273
3	20	0	0.300	0.006368	0.063002	0.069254	0.082775	1.453700e+12	6.381925
3	21	0	0.300	0.006568	0.068354	0.075737	0.064835	1.502268e+12	6.962290
3	22	0	0.300	0.006751	0.073771	0.082601	0.049846	1.548985e+12	7.555588
3	23	0	0.300	0.006853	0.078459	0.089367	0.039779	1.598331e+12	7.772087
3	24	0	0.300	0.007012	0.086596	0.100941	0.027477	1.635377e+12	8.613845
3	25	0	0.300	0.007107	0.092911	0.109927	0.020029	1.672705e+12	9.238977
3	26	0	0.300	0.007207	0.101348	0.121972	0.013638	1.705118e+12	10.106079
3	27	0	0.300	0.007269	0.107345	0.132407	0.010033	1.738182e+12	10.544291
3	28	0	0.300	0.007334	0.116020	0.146133	0.006217	1.763030e+12	11.483676
3	29	0	0.300	0.007390	0.125610	0.166417	0.003569	1.781949e+12	12.481793
3	30	0	0.300	0.007416	0.132688	0.180490	0.002283	1.811609e+12	13.010429
3	31	0	0.300	0.007393	0.137403	0.194716	0.001724	1.854503e+12	12.837599
3	32	0	0.300	0.007421	0.145913	0.215327	0.000943	1.877960e+12	13.437828
3	33	0	0.300	0.007435	0.153388	0.238388	0.000610	1.900175e+12	13.651818
3	34	0	0.300	0.007441	0.164465	0.267865	0.000345	1.912395e+12	14.392820
3	35	0	0.300	0.007452	0.173905	0.292481	0.000214	1.928452e+12	14.931818
3	36	0	0.300	0.007459	0.183387	0.319997	0.000108	1.941875e+12	15.456009
3	37	0	0.300	0.007462	0.194361	0.338037	0.000058	1.953398e+12	16.095314
3	38	0	0.300	0.007463	0.203904	0.378017	0.000038	1.964045e+12	16.279742
3	39	0	0.300	0.007471	0.214427	0.429478	0.000017	1.973350e+12	16.414334
3	40	0	0.300	0.007424	0.220242	0.480591	0.000016	2.000981e+12	15.655373
